,Wind,Solar
2215,0.507652247,0.001747471
2216,0.493235062,0.034446183
2217,0.519371659,0.135354161
2218,0.583718535,0.275756313
2219,0.590863628,0.388410203
2220,0.586187948,0.487409013
2221,0.564375717,0.537999582
2222,0.408674989,0.531866421
2223,0.390764838,0.500672992
2224,0.397719922,0.439027739
2225,0.414875843,0.344994382
2226,0.449019767,0.222137139
2227,0.458987909,0.104546565
2228,0.493126264,0.019116033
2229,0.503544718,0
2230,0.523644925,0
2231,0.538069413,0
2232,0.521441838,0
2233,0.524342902,0
2234,0.516690791,0
2235,0.523828847,0
2236,0.508041588,0
2237,0.489927765,0
2238,0.481513753,0
2239,0.484312515,0.001270268
2240,0.460265167,0.033375434
2241,0.497517108,0.133563684
2242,0.549585045,0.270351083
2243,0.572469705,0.390176467
2244,0.562919508,0.478211024
2245,0.539013426,0.524517646
2246,0.472608636,0.530155682
2247,0.451643528,0.514774035
2248,0.442558206,0.435541793
2249,0.47232466,0.343861682
2250,0.50177963,0.224429162
2251,0.553776069,0.103838041
2252,0.518336685,0.01822603
2253,0.537657497,0
2254,0.518347794,0
2255,0.510374355,0
2256,0.513708317,0
2257,0.531096769,0
2258,0.524905009,0
2259,0.528935124,0
2260,0.510143847,0
2261,0.485634945,0
2262,0.46945117,0
2263,0.453963958,0.002429381
2264,0.440428272,0.034961568
2265,0.459129608,0.132017352
2266,0.505293206,0.264665837
2267,0.529946097,0.388408173
2268,0.525614734,0.472097967
2269,0.508322791,0.517112356
2270,0.436462221,0.527092405
2271,0.415244355,0.505838538
2272,0.408621288,0.436524436
2273,0.392290565,0.328118659
2274,0.407731972,0.218323593
2275,0.442156953,0.102423772
2276,0.455544389,0.017673588
2277,0.443179218,1.74E-06
2278,0.459147336,0
2279,0.472464047,0
2280,0.458208459,0
2281,0.456804781,0
2282,0.454203232,0
2283,0.464016867,0
2284,0.443643336,0
2285,0.42578151,0
2286,0.43170739,0
2287,0.423344405,0.001761113
2288,0.397467271,0.03245911
2289,0.398795239,0.128881686
2290,0.415022107,0.26103909
2291,0.426745413,0.376024455
2292,0.416904274,0.472666321
2293,0.387078432,0.514956396
2294,0.359913135,0.521809714
2295,0.354643422,0.491528935
2296,0.375219787,0.412015601
2297,0.399000354,0.321407766
2298,0.416044732,0.211343773
2299,0.432786095,0.097050969
2300,0.426834149,0.016950573
2301,0.444268508,1.91E-05
2302,0.463920444,0
2303,0.44918409,0
2304,0.479456587,0
2305,0.458370005,0
2306,0.441556389,0
2307,0.409005791,0
2308,0.401625694,0
2309,0.405697206,0
2310,0.38352775,0
2311,0.371539653,0.001550707
2312,0.341792612,0.030167751
2313,0.329047892,0.123562074
2314,0.351182833,0.246497022
2315,0.382118053,0.364729078
2316,0.375344976,0.450320795
2317,0.380341664,0.497507179
2318,0.346556396,0.499422714
2319,0.340258349,0.474059818
2320,0.362867786,0.422011867
2321,0.375855854,0.329255874
2322,0.386333178,0.221135798
2323,0.398284701,0.101028847
2324,0.38527012,0.016519721
2325,0.379673088,3.00E-06
2326,0.393091946,0
2327,0.404400094,0
2328,0.421721878,0
2329,0.434822052,0
2330,0.430686625,0
2331,0.427933032,0
2332,0.417671913,0
2333,0.401089698,0
2334,0.390156716,0
2335,0.390020629,0.001601691
2336,0.368708811,0.032993872
2337,0.368620638,0.12645932
2338,0.411172183,0.251922006
2339,0.434368819,0.379231286
2340,0.45763496,0.485264516
2341,0.461928148,0.543400558
2342,0.36812762,0.553771592
2343,0.369819979,0.522167166
2344,0.367822225,0.459965641
2345,0.391148325,0.347729419
2346,0.417394491,0.223507733
2347,0.433265045,0.101130047
2348,0.453252902,0.01748811
2349,0.468324591,2.66E-05
2350,0.505952821,0
2351,0.486321459,0
2352,0.492753587,0
2353,0.502140263,0
2354,0.499162887,0
2355,0.500148952,0
2356,0.478882808,0
2357,0.478922184,0
2358,0.479675843,0
2359,0.456576766,0.001515676
2360,0.436968504,0.032864256
2361,0.4365431,0.132115869
2362,0.48219125,0.263656649
2363,0.518619149,0.386514073
2364,0.529900071,0.480349944
2365,0.539887549,0.530852337
2366,0.420060834,0.540468133
2367,0.40165935,0.502651533
2368,0.409797026,0.433754476
2369,0.42646055,0.335463306
2370,0.410815367,0.21415941
2371,0.439744683,0.099279863
2372,0.470576253,0.01800495
2373,0.466629653,2.21E-05
2374,0.478273895,0
2375,0.491640598,0
2376,0.482584118,0
2377,0.498474762,0
2378,0.474252139,0
2379,0.468389633,0
2380,0.469008167,0
2381,0.465950806,0
2382,0.47099078,1.35E-05
2383,0.46859992,0.002027363
2384,0.429916118,0.033674914
2385,0.422100427,0.129766508
2386,0.465937309,0.250112602
2387,0.494442131,0.364942708
2388,0.483032579,0.450873657
2389,0.445862432,0.502225757
2390,0.400528548,0.521551924
2391,0.265913015,0.495566851
2392,0.374018123,0.429051954
2393,0.375504148,0.333097427
2394,0.387542566,0.21118431
2395,0.380060567,0.097162668
2396,0.385603919,0.016891923
2397,0.41398453,0
2398,0.44055708,0
2399,0.473064988,0
2400,0.487069768,0
2401,0.480875871,0
2402,0.493328157,0
2403,0.508055072,0
2404,0.512622812,0
2405,0.516575834,0
2406,0.508477323,4.32E-06
2407,0.498930217,0.001600425
2408,0.461581911,0.03319088
2409,0.442448849,0.135473949
2410,0.487236296,0.261409215
2411,0.507015434,0.381588025
2412,0.501609648,0.461613182
2413,0.479455299,0.493676462
2414,0.45016113,0.491217539
2415,0.423034064,0.460757303
2416,0.396021266,0.396048898
2417,0.373832112,0.303737802
2418,0.384689718,0.201785251
2419,0.402690022,0.095604399
2420,0.421865076,0.016077946
2421,0.462075022,3.23E-06
2422,0.493886854,0
2423,0.521894703,0
2424,0.553336426,0
2425,0.578714752,0
2426,0.583848633,0
2427,0.579140126,0
2428,0.575600947,0
2429,0.541753942,0
2430,0.537817262,4.32E-06
2431,0.514719047,0.001628252
2432,0.488607081,0.032096124
2433,0.480215221,0.123100642
2434,0.512554887,0.241275602
2435,0.537965789,0.353099267
2436,0.543605455,0.431070407
2437,0.518153597,0.477942634
2438,0.458224246,0.471781042
2439,0.454008491,0.449323532
2440,0.45161744,0.391375506
2441,0.448081849,0.311822655
2442,0.457983995,0.204103173
2443,0.476852041,0.095622319
2444,0.488669935,0.016917065
2445,0.507721371,2.81E-06
2446,0.542848376,0
2447,0.570577952,0
2448,0.593016355,0
2449,0.595446033,0
2450,0.588074878,0
2451,0.574596988,0
2452,0.566933555,0
2453,0.570544948,0
2454,0.546436049,1.30E-05
2455,0.52318366,0.00221848
2456,0.493949947,0.032404804
2457,0.491271582,0.12799997
2458,0.526596688,0.252551888
2459,0.544073077,0.368536872
2460,0.535984898,0.460260999
2461,0.516301339,0.492366547
2462,0.397342037,0.480479762
2463,0.392213225,0.436410692
2464,0.39205202,0.386504704
2465,0.388704679,0.303109759
2466,0.396992335,0.19247142
2467,0.407966215,0.090271062
2468,0.430875783,0.014771558
2469,0.464660125,2.51E-05
2470,0.485970185,0
2471,0.502228612,0
2472,0.510175364,0
2473,0.52969471,0
2474,0.529574225,0
2475,0.50130576,0
2476,0.492701901,0
2477,0.496035619,0
2478,0.496532436,0
2479,0.481824132,0.001660826
2480,0.45649498,0.031402663
2481,0.442556229,0.119346809
2482,0.488150886,0.234391381
2483,0.48521233,0.332247072
2484,0.481795153,0.414519735
2485,0.45584966,0.461425949
2486,0.332536651,0.466337397
2487,0.322957899,0.44212343
2488,0.328157209,0.383898597
2489,0.318804017,0.287804273
2490,0.359182647,0.187180634
2491,0.366576904,0.088550713
2492,0.413416931,0.014528803
2493,0.41986397,1.43E-05
2494,0.44652637,0
2495,0.468951067,0
2496,0.468078457,0
2497,0.487908066,0
2498,0.497297572,0
2499,0.501737972,0
2500,0.477432524,0
2501,0.453752482,0
2502,0.455490118,0
2503,0.452779271,0.00153357
2504,0.425974789,0.02818883
2505,0.428984631,0.10833406
2506,0.428292906,0.209248813
2507,0.438467239,0.2961788
2508,0.45060364,0.375979367
2509,0.439451441,0.417408333
2510,0.36494091,0.432038372
2511,0.37634287,0.421446805
2512,0.387634939,0.356286361
2513,0.419907114,0.282874359
2514,0.414592897,0.186002616
2515,0.44424109,0.086941006
2516,0.443669423,0.013670666
2517,0.442600416,1.13E-05
2518,0.443237769,0
2519,0.442281735,0
2520,0.459390043,0
2521,0.455022685,0
2522,0.45800811,0
2523,0.452581504,0
2524,0.462812995,0
2525,0.454361969,0
2526,0.452901854,0
2527,0.438774885,0.001275381
2528,0.394861094,0.027499876
2529,0.397429738,0.105242067
2530,0.423476287,0.206232322
2531,0.418037607,0.304239821
2532,0.426632732,0.375220886
2533,0.434478573,0.428309843
2534,0.377947178,0.422865419
2535,0.38152033,0.397839153
2536,0.389671687,0.338755412
2537,0.394365666,0.261931384
2538,0.411598693,0.157423601
2539,0.427914263,0.072154653
2540,0.433486161,0.010737928
2541,0.45264411,0
2542,0.485588468,0
2543,0.503800658,0
2544,0.512595868,0
2545,0.527064551,0
2546,0.515012304,0
2547,0.492750472,0
2548,0.474179652,0
2549,0.475136589,0
2550,0.453058197,0
2551,0.43631973,0.001305731
2552,0.427683625,0.027295623
2553,0.412446472,0.107070382
2554,0.415521912,0.220439914
2555,0.442707254,0.316782914
2556,0.450840208,0.39628784
2557,0.454198623,0.423308427
2558,0.428425919,0.415960017
2559,0.431516768,0.406273298
2560,0.43163544,0.36054955
2561,0.434505499,0.282404975
2562,0.445358846,0.184220614
2563,0.448840701,0.089995248
2564,0.468104262,0.01185095
2565,0.461566305,4.80E-07
2566,0.483848276,0
2567,0.462945726,0
2568,0.455520809,0
2569,0.449116888,0
2570,0.436409887,0
2571,0.433197517,0
2572,0.421011994,0
2573,0.428818262,0
2574,0.416822591,0
2575,0.41697041,0.001451671
2576,0.399337482,0.026664386
2577,0.394783047,0.112842122
2578,0.412495061,0.228359649
2579,0.431850719,0.338270887
2580,0.4423504,0.409443201
2581,0.430480568,0.442476272
2582,0.442327835,0.456425724
2583,0.430266818,0.428775129
2584,0.458038658,0.364413076
2585,0.484815985,0.290058401
2586,0.492554857,0.189426171
2587,0.495805774,0.091212237
2588,0.52475513,0.012991635
2589,0.521123675,0
2590,0.519986405,0
2591,0.5296239,0
2592,0.524261096,0
2593,0.499815597,0
2594,0.478359349,0
2595,0.457305225,0
2596,0.454129917,0
2597,0.446718156,0
2598,0.440242097,0
2599,0.437828501,0.001550035
2600,0.413522692,0.027488071
2601,0.416476823,0.11342643
2602,0.443653527,0.223199832
2603,0.470248052,0.32040522
2604,0.486161413,0.389438194
2605,0.4888702,0.426956474
2606,0.466234388,0.426524884
2607,0.463292396,0.397421985
2608,0.475036603,0.339872377
2609,0.484822985,0.277543406
2610,0.517838167,0.172939481
2611,0.539917645,0.081465091
2612,0.527864934,0.010631004
2613,0.506400338,2.63E-06
2614,0.495328025,0
2615,0.503942469,0
2616,0.485966212,0
2617,0.467838841,0
2618,0.468479693,0
2619,0.480480648,0
2620,0.47814856,0
2621,0.482505605,0
2622,0.476899188,0
2623,0.474271975,0.00138261
2624,0.454219989,0.02512799
2625,0.447151745,0.103601927
2626,0.462518558,0.208225967
2627,0.471276205,0.297058717
2628,0.496037527,0.376392908
2629,0.496044608,0.40898008
2630,0.499545699,0.428242456
2631,0.50255001,0.407503757
2632,0.48619151,0.341803923
2633,0.4732664,0.272585447
2634,0.489727259,0.176033456
2635,0.4867211,0.082558803
2636,0.48588118,0.012742425
2637,0.494138443,0
2638,0.488320617,0
2639,0.489467509,0
2640,0.500448463,0
2641,0.512633837,0
2642,0.502569861,0
2643,0.491187189,0
2644,0.481582249,0
2645,0.480460339,0
2646,0.47977712,0
2647,0.456574959,0.001524882
2648,0.455022259,0.02627559
2649,0.458242032,0.108666592
2650,0.490618619,0.213140784
2651,0.508699351,0.311407755
2652,0.518200577,0.382301057
2653,0.520005897,0.426151837
2654,0.57543512,0.432223976
2655,0.570610422,0.418684552
2656,0.559168718,0.368369081
2657,0.538505951,0.282687961
2658,0.536349769,0.18295762
2659,0.542125449,0.086406253
2660,0.539472957,0.013659944
2661,0.523450961,0
2662,0.549681549,0
2663,0.549706675,0
2664,0.547157816,0
2665,0.526330631,0
2666,0.524990229,0
2667,0.527623816,0
2668,0.530215321,0
2669,0.540296579,0
2670,0.535217968,0
2671,0.525717678,0.001683817
2672,0.521214981,0.02570637
2673,0.515176672,0.106199853
2674,0.56451271,0.212587945
2675,0.5859194,0.318114123
2676,0.587241851,0.38904108
2677,0.596539512,0.440292977
2678,0.592882317,0.453852186
2679,0.575371025,0.419505725
2680,0.543720678,0.358436439
2681,0.540463631,0.288001275
2682,0.546823057,0.19025313
2683,0.548637535,0.088575314
2684,0.542853695,0.013546725
2685,0.545389059,0
2686,0.539251398,0
2687,0.535209736,0
2688,0.530355074,0
2689,0.534834247,0
2690,0.542292987,0
2691,0.546824643,0
2692,0.542727075,0
2693,0.544405428,0
2694,0.534495174,0
2695,0.530632953,0.001376882
2696,0.512930028,0.025517759
2697,0.493708937,0.109045837
2698,0.536045895,0.210732437
2699,0.558020871,0.315214645
2700,0.566067224,0.380964334
2701,0.557243291,0.431434654
2702,0.591053797,0.434980604
2703,0.591947117,0.404143392
2704,0.582249357,0.356902108
2705,0.582630669,0.277865729
2706,0.582952173,0.183838906
2707,0.549440459,0.086433824
2708,0.543778498,0.011895287
2709,0.544104839,0
2710,0.537576879,0
2711,0.533544922,0
2712,0.543953815,0
2713,0.52513367,0
2714,0.536103244,0
2715,0.539354344,0
2716,0.519989645,0
2717,0.516743757,0
2718,0.508603621,0
2719,0.510718337,0.00142524
2720,0.488811493,0.025797654
2721,0.480823908,0.108282663
2722,0.512349843,0.207597214
2723,0.509872236,0.302628797
2724,0.52517116,0.36902397
2725,0.526981717,0.405984199
2726,0.531902283,0.40772422
2727,0.545110753,0.383143101
2728,0.556747505,0.340422353
2729,0.564415816,0.26141397
2730,0.569256421,0.176172388
2731,0.586575636,0.078902852
2732,0.556624088,0.010297223
2733,0.551422611,0
2734,0.5269917,0
2735,0.544396284,0
2736,0.534120914,0
2737,0.528822515,0
2738,0.525053523,0
2739,0.525611207,0
2740,0.519670067,0
2741,0.50981968,0
2742,0.510232754,0
2743,0.474937458,0.001592946
2744,0.431515203,0.027707059
2745,0.422644485,0.125125801
2746,0.438081945,0.24746189
2747,0.482229741,0.358962185
2748,0.487295339,0.433103371
2749,0.511288356,0.455670186
2750,0.449643052,0.452635693
2751,0.43466947,0.422110414
2752,0.42426653,0.364067446
2753,0.419727246,0.283600877
2754,0.421818017,0.186299577
2755,0.430221028,0.092432285
2756,0.429177453,0.012973037
2757,0.435073605,0
2758,0.418953604,0
2759,0.409810587,0
2760,0.383244098,0
2761,0.381750534,0
2762,0.361095526,0
2763,0.356567614,0
2764,0.337639619,0
2765,0.325399814,0
2766,0.322401799,0
2767,0.312846931,0.000984097
2768,0.287779511,0.026998556
2769,0.262286281,0.122490803
2770,0.294865893,0.25168304
2771,0.319410174,0.358263043
2772,0.331532162,0.442045686
2773,0.326994045,0.469822596
2774,0.347938609,0.472713591
2775,0.33724819,0.451651023
2776,0.35262484,0.389471905
2777,0.359009832,0.299483592
2778,0.37256043,0.197779349
2779,0.386025164,0.090281548
2780,0.39971034,0.012784447
2781,0.3779503,0
2782,0.39133994,0
2783,0.386127929,0
2784,0.384995937,0
2785,0.362308815,0
2786,0.35834422,0
2787,0.335129179,0
2788,0.309421145,0
2789,0.290370241,0
2790,0.271439692,0
2791,0.280411328,0.001604827
2792,0.2796941,0.029154332
2793,0.261077619,0.128173426
2794,0.300631373,0.250557498
2795,0.312794991,0.361832785
2796,0.328617755,0.446432627
2797,0.336122613,0.470660705
2798,0.319385002,0.479693896
2799,0.346118833,0.44811854
2800,0.350239331,0.383640619
2801,0.357950204,0.292956599
2802,0.357313052,0.20296883
2803,0.366980926,0.093265784
2804,0.357229664,0.013420771
2805,0.374021767,0
2806,0.360657327,0
2807,0.382286458,0
2808,0.382307101,0
2809,0.387623266,0
2810,0.374651921,0
2811,0.350183076,0
2812,0.359947614,0
2813,0.336273833,0
2814,0.316263407,0
2815,0.316592398,0.001357077
2816,0.313852139,0.025981653
2817,0.294254203,0.112161672
2818,0.312280994,0.223584303
2819,0.345854383,0.33450221
2820,0.379267696,0.413806685
2821,0.389428318,0.456153208
2822,0.337403358,0.458575484
2823,0.357488517,0.423341835
2824,0.365912949,0.365636984
2825,0.36919963,0.286339084
2826,0.363963072,0.183675056
2827,0.353142007,0.08092187
2828,0.345596293,0.010792942
2829,0.354054802,0
2830,0.375602871,0
2831,0.408722244,0
2832,0.404950735,0
2833,0.411462352,0
2834,0.405422396,0
2835,0.389580236,0
2836,0.390071026,0
2837,0.378130617,0
2838,0.37826282,0
2839,0.387931252,0.001546824
2840,0.392524903,0.026065772
2841,0.386288653,0.10941011
2842,0.407237171,0.206225079
2843,0.413685626,0.29863648
2844,0.441964134,0.370944956
2845,0.439310823,0.408354015
2846,0.411966352,0.408749695
2847,0.444816865,0.391436648
2848,0.445652255,0.338204351
2849,0.4530066,0.256178027
2850,0.447452807,0.163603332
2851,0.474767851,0.074218249
2852,0.471261981,0.008374104
2853,0.492036923,0
2854,0.482502465,0
2855,0.481999108,0
2856,0.465042709,0
2857,0.443415729,0
2858,0.430816227,0
2859,0.425027374,0
2860,0.410592632,0
2861,0.387978567,0
2862,0.377003194,0
2863,0.37475438,0.001328915
2864,0.378337204,0.02556952
2865,0.358216202,0.114492282
2866,0.374309642,0.225924392
2867,0.402032367,0.324960766
2868,0.428353608,0.400517401
2869,0.436243518,0.437381538
2870,0.390906399,0.447593335
2871,0.40845963,0.417137422
2872,0.422643042,0.372461499
2873,0.449209642,0.269943363
2874,0.45392968,0.177154824
2875,0.441883132,0.077461847
2876,0.45795666,0.009595204
2877,0.451133917,0
2878,0.462008291,0
2879,0.450560451,0
2880,0.458610855,0
2881,0.473090067,0
2882,0.444921509,0
2883,0.437988601,0
2884,0.422334623,0
2885,0.409842371,0
2886,0.401149136,0
2887,0.39796258,0.001501104
2888,0.388037498,0.028129163
2889,0.359695568,0.11493889
2890,0.362993893,0.230551776
2891,0.393826269,0.337046452
2892,0.415056425,0.408954198
2893,0.430511298,0.445524094
2894,0.314675066,0.447048912
2895,0.331328815,0.420066669
2896,0.332573322,0.361367139
2897,0.371654837,0.271700449
2898,0.392288947,0.172853487
2899,0.398054254,0.076074628
2900,0.399984397,0.009457056
2901,0.398934633,0
2902,0.398203085,0
2903,0.40100036,0
2904,0.395729109,0
2905,0.39583323,0
2906,0.378403607,0
2907,0.373687383,0
2908,0.365336169,0
2909,0.354681166,0
2910,0.34789534,0
2911,0.343078351,0.001279915
2912,0.33171439,0.027098845
2913,0.312071827,0.116599783
2914,0.332546739,0.235296848
2915,0.36594245,0.345911042
2916,0.376428955,0.429247066
2917,0.378529024,0.472814101
2918,0.254220096,0.466947739
2919,0.277342837,0.446400148
2920,0.290625293,0.389795972
2921,0.313762711,0.309180101
2922,0.335820534,0.193519193
2923,0.383724639,0.083361974
2924,0.383494099,0.009326331
2925,0.398734052,0
2926,0.401076278,0
2927,0.405884361,0
2928,0.41489953,0
2929,0.404004008,0
2930,0.391991044,0
2931,0.362085614,0
2932,0.359536647,0
2933,0.367367043,0
2934,0.354464619,0
2935,0.330522251,0.001312521
2936,0.309605315,0.027567677
2937,0.301093465,0.125738197
2938,0.307667836,0.253900008
2939,0.323264658,0.363395207
2940,0.343276373,0.456716266
2941,0.365090742,0.503653447
2942,0.29758423,0.50424313
2943,0.302663822,0.485069279
2944,0.345460178,0.416196336
2945,0.386803596,0.317438374
2946,0.39082402,0.198014013
2947,0.399417983,0.091974182
2948,0.404547161,0.011807644
2949,0.427712618,0
2950,0.423864178,0
2951,0.425579096,0
2952,0.426662535,0
2953,0.41442866,0
2954,0.379318675,0
2955,0.386924438,0
2956,0.387904385,0
2957,0.384259957,0
2958,0.361534739,0
2959,0.36502554,0.001446263
2960,0.363664786,0.028436512
2961,0.361371723,0.12291709
2962,0.378585937,0.242175301
2963,0.413034763,0.353280157
2964,0.428710082,0.418498479
2965,0.446200807,0.462428364
2966,0.385412605,0.487624308
2967,0.399005238,0.45700858
2968,0.410908321,0.381838794
2969,0.41551205,0.298373303
2970,0.43979238,0.19565554
2971,0.433826715,0.08632281
2972,0.428808079,0.010763806
2973,0.439274383,0
2974,0.473176889,0
2975,0.447750119,0
2976,0.434224888,0
2977,0.444946101,0
2978,0.441769623,0
2979,0.455585962,0
2980,0.455687254,0
2981,0.464265663,0
2982,0.461022282,0
2983,0.465648201,0.001318517
2984,0.446203584,0.02661137
2985,0.418974798,0.122908331
2986,0.451148697,0.248441654
2987,0.477869179,0.361231645
2988,0.491780792,0.432134077
2989,0.491493807,0.466455283
2990,0.45455989,0.454169503
2991,0.459533119,0.438268046
2992,0.456653128,0.377755791
2993,0.456716732,0.290982244
2994,0.449277055,0.194318606
2995,0.44930964,0.084413383
2996,0.457935361,0.0106003
2997,0.445304323,0
2998,0.456751587,0
2999,0.460248437,0
3000,0.461220536,0
3001,0.470594251,0
3002,0.469017063,0
3003,0.466480452,0
3004,0.453746322,0
3005,0.467407107,0
3006,0.47250682,0
3007,0.455338575,0.001403702
3008,0.433735991,0.025727664
3009,0.437779059,0.114467729
3010,0.443592266,0.227138844
3011,0.472230231,0.321806316
3012,0.479214253,0.408578829
3013,0.472954115,0.442680863
3014,0.491921034,0.447248468
3015,0.490568304,0.425743252
3016,0.496013256,0.374102855
3017,0.496578372,0.28201574
3018,0.465540844,0.184021406
3019,0.472285506,0.080184401
3020,0.477589747,0.009571273
3021,0.471132834,0
3022,0.477712191,0
3023,0.488087521,0
3024,0.472579619,0
3025,0.477384394,0
3026,0.478277465,0
3027,0.475114277,0
3028,0.446861527,0
3029,0.45351214,0
3030,0.460767472,0
3031,0.471042282,0.00124405
3032,0.478531786,0.023602743
3033,0.443665707,0.104901707
3034,0.464552408,0.20267502
3035,0.501132682,0.301379269
3036,0.515218724,0.369555626
3037,0.519118226,0.40201789
3038,0.472875546,0.417068185
3039,0.472166268,0.406827741
3040,0.4734045,0.345024595
3041,0.479083169,0.276557408
3042,0.474603494,0.179067402
3043,0.468014098,0.076997288
3044,0.456850984,0.008466875
3045,0.457762115,0
3046,0.449069853,0
3047,0.447982692,0
3048,0.450238377,0
3049,0.454828355,0
3050,0.449177717,0
3051,0.454346901,0
3052,0.447139299,0
3053,0.44643399,0
3054,0.463360797,0
3055,0.447666821,0.001520898
3056,0.419069998,0.025132822
3057,0.399567101,0.12019038
3058,0.431436451,0.240330368
3059,0.466852524,0.350122316
3060,0.484726889,0.427428218
3061,0.472503285,0.448466194
3062,0.475330857,0.449622183
3063,0.47637043,0.432452796
3064,0.479035997,0.384526601
3065,0.474138859,0.300305741
3066,0.480151187,0.197852536
3067,0.466088986,0.088363518
3068,0.463662848,0.009329597
3069,0.452686213,0
3070,0.431048474,0
3071,0.433842674,0
3072,0.446936834,0
3073,0.455772995,0
3074,0.461497943,0
3075,0.466383037,0
3076,0.436027509,0
3077,0.42330211,0
3078,0.426437405,0
3079,0.431589485,0.00127191
3080,0.418039855,0.027123596
3081,0.400479959,0.129226784
3082,0.433241316,0.257499046
3083,0.480097291,0.378803879
3084,0.493058392,0.450960312
3085,0.503889343,0.4689825
3086,0.441707377,0.4835049
3087,0.430060534,0.455134293
3088,0.457526403,0.39173291
3089,0.440330408,0.31022733
3090,0.444686215,0.141318445
3091,0.443528833,0.089983487
3092,0.414311851,0.010590431
3093,0.407459525,0
3094,0.416925379,0
3095,0.415305048,0
3096,0.413923695,0
3097,0.408958573,0
3098,0.406799442,0
3099,0.396020597,0
3100,0.396691329,0
3101,0.390477758,0
3102,0.392329,0
3103,0.374859408,0.001516595
3104,0.36929576,0.027372414
3105,0.34205407,0.129522171
3106,0.373155269,0.265516067
3107,0.396486154,0.39400425
3108,0.413259897,0.463717005
3109,0.411498339,0.494012547
3110,0.279394131,0.489154
3111,0.286546486,0.467539902
3112,0.304207404,0.412327487
3113,0.308333212,0.32455824
3114,0.313906674,0.201225167
3115,0.327288961,0.089631283
3116,0.335169315,0.011409393
3117,0.339480163,0
3118,0.370821035,0
3119,0.385440495,0
3120,0.404812999,0
3121,0.415638937,0
3122,0.40438627,0
3123,0.401923549,0
3124,0.393956519,0
3125,0.372596594,0
3126,0.384568343,0
3127,0.350319399,0.001476984
3128,0.338071833,0.026951087
3129,0.305664779,0.133865846
3130,0.338374685,0.274927883
3131,0.360378996,0.392040037
3132,0.365110156,0.485675797
3133,0.361806971,0.525989996
3134,0.273919026,0.52249617
3135,0.268413721,0.498797829
3136,0.283575935,0.450460535
3137,0.297487417,0.348071751
3138,0.300666241,0.218262489
3139,0.334807868,0.095121234
3140,0.365249056,0.011641097
3141,0.359476759,0
3142,0.384154677,0
3143,0.373276863,0
3144,0.3714012,0
3145,0.361601381,0
3146,0.366144517,0
3147,0.363294173,0
3148,0.34785286,0
3149,0.33151584,0
3150,0.338724183,0
3151,0.334760661,0.001236623
3152,0.317999287,0.02478476
3153,0.276813759,0.12085978
3154,0.325927619,0.257171732
3155,0.340168161,0.373571663
3156,0.36115389,0.459771903
3157,0.376570502,0.480283834
3158,0.236106176,0.510859099
3159,0.243775736,0.490764028
3160,0.265531167,0.410249058
3161,0.279390888,0.31987796
3162,0.290538459,0.205508726
3163,0.308084902,0.086856597
3164,0.329332363,0.009880905
3165,0.345923924,0
3166,0.352652699,0
3167,0.370400305,0
3168,0.372579603,0
3169,0.375766866,0
3170,0.365061137,0
3171,0.354491153,0
3172,0.337914039,0
3173,0.348153154,0
3174,0.344099501,0
3175,0.339091848,0.00135432
3176,0.300717472,0.023197032
3177,0.293254813,0.121944618
3178,0.318352803,0.25532104
3179,0.335442952,0.37796268
3180,0.333464141,0.461491646
3181,0.332969316,0.498175734
3182,0.200446855,0.503144744
3183,0.213038011,0.491695609
3184,0.243480195,0.419783213
3185,0.28370825,0.325020346
3186,0.324630695,0.204022222
3187,0.342140209,0.090836953
3188,0.369493847,0.008669171
3189,0.37622189,0
3190,0.392873945,0
3191,0.386984272,0
3192,0.378187898,0
3193,0.388297571,0
3194,0.365038448,0
3195,0.359936268,0
3196,0.342701631,0
3197,0.348840438,0
3198,0.338926776,0
3199,0.325614961,0.001338467
3200,0.312758091,0.024257546
3201,0.29181523,0.123688706
3202,0.321163593,0.267688577
3203,0.360270831,0.391947056
3204,0.356658062,0.479539355
3205,0.351340941,0.516226575
3206,0.292891283,0.527739575
3207,0.318917939,0.504806256
3208,0.353431744,0.435549944
3209,0.373036486,0.332436526
3210,0.379871285,0.207664034
3211,0.367617703,0.093706905
3212,0.378835228,0.009462758
3213,0.391358371,0
3214,0.391502891,0
3215,0.450717124,0
3216,0.478875483,0
3217,0.466287411,0
3218,0.472799206,0
3219,0.467436914,0
3220,0.466306434,0
3221,0.491873412,0
3222,0.486472747,0
3223,0.455202293,0.00139386
3224,0.450591891,0.024023679
3225,0.431361644,0.125023289
3226,0.45326482,0.260323889
3227,0.49913165,0.388090931
3228,0.503977957,0.465336524
3229,0.516112899,0.508746741
3230,0.484579302,0.519898478
3231,0.478045967,0.510142285
3232,0.476059043,0.426287653
3233,0.475063204,0.329100548
3234,0.47817273,0.221446876
3235,0.476176105,0.093726922
3236,0.474767996,0.010071536
3237,0.451759771,0
3238,0.476987643,0
3239,0.50461743,0
3240,0.50888779,0
3241,0.505070563,0
3242,0.51591777,0
3243,0.523209848,0
3244,0.518510989,0
3245,0.518818282,0
3246,0.514673933,0
3247,0.506981975,0.001372435
3248,0.485039291,0.0224699
3249,0.47671914,0.119276969
3250,0.508314645,0.257280774
3251,0.541850239,0.38675065
3252,0.547080303,0.477668084
3253,0.559068693,0.531296979
3254,0.457664687,0.533966585
3255,0.457063894,0.50638973
3256,0.45341076,0.435324213
