,demand,vreGen-region1,BESS_Dispatch_in,BESS_Dispatch_out,region1-region2,region2-region1,Hydro2,Coal2,Bio2,CCGT2
2050-01-01 00:00:00,18.015609268,10.25,-0.0,2.5,0.0,-0.0,5.0,0.2656092679999986,0.0,0.0
2050-01-01 01:00:00,17.599660473999997,10.75,-0.0,1.5,0.0,-0.0,5.0,0.34966047399999667,0.0,0.0
2050-01-01 02:00:00,16.736800766,10.35,-0.0,0.0,0.0,-0.0,5.0,1.3868007660000021,0.0,0.0
2050-01-01 03:00:00,16.162125738,10.65,-0.0,0.0,0.0,-0.0,5.0,0.5121257379999999,0.0,0.0
2050-01-01 04:00:00,15.966955552000002,9.95,-0.0,0.0,0.0,-0.0,5.0,1.0169555520000024,0.0,0.0
2050-01-01 05:00:00,15.844096474000002,8.975,-0.0,0.0,0.0,-0.0,4.003645387096775,2.865451086903228,0.0,0.0
2050-01-01 06:00:00,13.540367253000001,13.600000000000001,-0.05963274700000021,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-01 07:00:00,10.023691429000003,19.95,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-01 08:00:00,8.35868908,20.95,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-01 09:00:00,8.415815646,20.6,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-01 10:00:00,8.701488712,20.9,-1.4403672529999998,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-01 11:00:00,8.82361407,22.4,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-01 12:00:00,8.659651281,21.95,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-01 13:00:00,8.594925766000001,20.200000000000003,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-01 14:00:00,9.146730819999998,19.35,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-01 15:00:00,10.139654807,17.45,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-01 16:00:00,13.761082089,16.375,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-01 17:00:00,18.652318293,15.2,-0.0,2.5,0.5023451669999996,-0.0,0.0,0.4499731260000015,0.0,0.0
2050-01-01 18:00:00,22.74398045,8.275,-0.0,2.5,0.0,-0.0,0.0,10.0,0.5,1.4689804499999983
2050-01-01 19:00:00,26.110128392,5.1,-0.0,2.5,0.0,-0.0,0.0,10.0,0.5,8.0
2050-01-01 20:00:00,26.105080842,5.9,-0.0,1.5,0.0,-0.0,0.0,10.0,0.5,8.0
2050-01-01 21:00:00,24.990949653000005,5.9,-0.0,0.0,0.0,-0.0,0.0,10.0,0.5,8.0
2050-01-01 22:00:00,21.639861788,7.05,-0.0,0.0,0.0,-0.0,0.0,10.0,0.5,4.089861788
2050-01-01 23:00:00,18.907598307,7.25,-0.0,0.0,0.0,-0.0,0.0,10.0,0.5,1.1575983070000007
2050-01-02 00:00:00,17.910435475,6.75,-0.0,0.0,0.0,-0.0,5.0,6.160435475,0.0,0.0
2050-01-02 01:00:00,16.935801414,7.1,-0.0,0.0,0.0,-0.0,5.0,4.8358014140000005,0.0,0.0
2050-01-02 02:00:00,16.396074226,8.1,-0.0,0.0,0.0,-0.0,5.0,3.296074226,0.0,0.0
2050-01-02 03:00:00,16.066852978,8.7,-0.0,0.0,0.0,-0.0,5.0,2.3668529780000007,0.0,0.0
2050-01-02 04:00:00,15.982668939,9.65,-0.0,0.0,0.0,-0.0,5.0,1.3326689389999995,0.0,0.0
2050-01-02 05:00:00,16.02489992,9.575,-0.0,0.0,0.0,-0.0,4.003645387096775,2.4462545329032253,0.0,0.0
2050-01-02 06:00:00,15.65533913,12.55,-0.0,0.0,0.0,-0.0,0.0,3.105339129999999,0.0,0.0
2050-01-02 07:00:00,15.306929554,21.200000000000003,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-02 08:00:00,14.352678160000002,24.25,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-02 09:00:00,15.026699193,24.1,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-02 10:00:00,14.239640412,23.55,-1.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-02 11:00:00,14.774276137000001,24.1,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-02 12:00:00,13.621739666999998,24.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-02 13:00:00,14.051780846999998,22.95,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-02 14:00:00,14.6084058,22.85,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-02 15:00:00,14.213386288999999,22.525,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-02 16:00:00,13.958471742,21.55,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-02 17:00:00,16.050268804999998,22.1,-0.0,0.0,0.0,-3.7570854020000013,0.0,0.0,0.0,0.0
2050-01-02 18:00:00,18.120776768,13.8,-0.0,2.5,0.0,-0.0,0.0,1.8207767679999982,0.0,0.0
2050-01-02 19:00:00,21.659155005,8.45,-0.0,2.5,0.0,-0.0,0.0,10.0,0.5,0.2091550049999995
2050-01-02 20:00:00,22.312703129000003,6.7,-0.0,2.5,0.0,-0.0,0.0,10.0,0.5,2.6127031290000033
2050-01-02 21:00:00,21.769841973,8.1,-0.0,1.5,0.0,-0.0,0.0,10.0,0.5,1.6698419729999987
2050-01-02 22:00:00,18.911203524,8.6,-0.0,0.0,0.0,-0.0,0.0,10.0,0.3112035240000015,0.0
2050-01-02 23:00:00,16.963879209999998,8.2,-0.0,0.0,0.0,-0.0,0.0,8.763879209999999,0.0,0.0
2050-01-03 00:00:00,18.008583488,8.3,-0.0,0.0,0.0,-0.0,5.0,4.708583487999999,0.0,0.0
2050-01-03 01:00:00,17.743099864000005,9.85,-0.0,0.0,0.0,-0.0,5.0,2.893099864000005,0.0,0.0
2050-01-03 02:00:00,17.339162302000002,10.9,-0.0,0.0,0.0,-0.0,5.0,1.4391623020000015,0.0,0.0
2050-01-03 03:00:00,16.789657151,11.1,-0.0,0.0,0.0,-0.0,5.0,0.6896571510000005,0.0,0.0
2050-01-03 04:00:00,16.675476669,10.25,-0.0,0.0,0.0,-0.0,5.0,1.4254766689999983,0.0,0.0
2050-01-03 05:00:00,16.743584702,11.0,-0.0,0.0,0.0,-0.0,4.003645387096775,1.739939314903225,0.0,0.0
2050-01-03 06:00:00,15.197897961,14.95,-0.0,0.0,0.0,-0.0,0.0,0.2478979610000014,0.0,0.0
2050-01-03 07:00:00,15.085184401000001,20.95,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-03 08:00:00,12.636656188000002,23.05,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-03 09:00:00,11.992578892,22.775,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-03 10:00:00,12.474383530999999,22.7,-1.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-03 11:00:00,12.265113384000001,22.4,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-03 12:00:00,13.157789371,22.45,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-03 13:00:00,11.883248467,22.025,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-03 14:00:00,12.732361108000001,21.05,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-03 15:00:00,12.197864009000002,19.9,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-03 16:00:00,12.536799855000002,19.8,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-03 17:00:00,14.798262357,20.3,-0.0,0.0,0.0,-2.1941272529999996,0.0,0.0,0.0,0.0
2050-01-03 18:00:00,17.81846967,15.1,-0.0,2.5,0.0,-0.0,0.0,0.21846966999999928,0.0,0.0
2050-01-03 19:00:00,22.871993879999998,12.1,-0.0,2.5,0.0,-0.0,0.0,8.271993879999998,0.0,0.0
2050-01-03 20:00:00,23.882679858,13.1,-0.0,2.5,0.0,-0.0,0.0,8.282679858,0.0,0.0
2050-01-03 21:00:00,23.426235074,13.95,-0.0,1.5,0.0,-0.0,0.0,7.976235074000002,0.0,0.0
2050-01-03 22:00:00,20.270968739,14.0,-0.0,0.0,0.0,-0.0,0.0,6.270968739000001,0.0,0.0
2050-01-03 23:00:00,18.175155178999997,13.6,-0.0,0.0,0.0,-0.0,0.0,4.575155178999998,0.0,0.0
2050-01-04 00:00:00,17.962100746,13.3,-0.0,0.0,0.0,-0.0,4.662100746,0.0,0.0,0.0
2050-01-04 01:00:00,17.630086727,12.2,-0.0,0.0,0.0,-0.0,5.0,0.43008672699999906,0.0,0.0
2050-01-04 02:00:00,17.117355678,11.0,-0.0,0.0,0.0,-0.0,5.0,1.1173556779999991,0.0,0.0
2050-01-04 03:00:00,16.688527684,10.3,-0.0,0.0,0.0,-0.0,5.0,1.3885276839999996,0.0,0.0
2050-01-04 04:00:00,16.829061818000003,9.3,-0.0,0.0,0.0,-0.0,5.0,2.5290618180000024,0.0,0.0
2050-01-04 05:00:00,17.325429889,9.1,-0.0,0.0,0.0,-0.0,4.341544641096775,3.8838852479032244,0.0,0.0
2050-01-04 06:00:00,15.927740431,11.425,-0.0,0.0,0.0,-0.0,0.0,4.502740430999999,0.0,0.0
2050-01-04 07:00:00,13.520599477,16.9,-2.5,0.0,0.0,-0.8794005229999993,0.0,0.0,0.0,0.0
2050-01-04 08:00:00,10.253841223,18.125,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-04 09:00:00,9.250579242,18.55,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-04 10:00:00,9.206208506000001,18.725,-1.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-04 11:00:00,9.507275656,17.4,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-04 12:00:00,9.486152056000002,15.9,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-04 13:00:00,9.298264288,16.75,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-04 14:00:00,9.377644086,18.950000000000003,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-04 15:00:00,9.448573591999999,18.325,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-04 16:00:00,10.261824627,16.6,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-04 17:00:00,15.296302858999999,16.375,-0.0,0.0,0.0,-0.8602135290000001,0.0,0.0,0.0,0.0
2050-01-04 18:00:00,19.190514264999997,13.3,-0.0,2.5,0.0,-0.0,0.0,3.3905142649999966,0.0,0.0
2050-01-04 19:00:00,24.025377958999997,8.0,-0.0,2.5,0.0,-0.0,0.0,10.0,0.5,3.0253779589999965
2050-01-04 20:00:00,24.967147419,10.35,-0.0,2.5,0.0,-0.0,0.0,10.0,0.5,1.6171474190000001
2050-01-04 21:00:00,24.268370624,10.6,-0.0,1.5,0.0,-0.0,0.0,10.0,0.5,1.6683706239999996
2050-01-04 22:00:00,20.931887327000002,9.85,-0.0,0.0,0.0,-0.0,0.0,10.0,0.5,0.5818873270000022
2050-01-04 23:00:00,18.775403738,8.95,-0.0,0.0,0.0,-0.0,0.0,9.825403738000002,0.0,0.0
2050-01-05 00:00:00,18.255618762999998,9.5,-0.0,0.0,0.0,-0.0,5.0,3.7556187629999975,0.0,0.0
2050-01-05 01:00:00,17.865168608,8.9,-0.0,0.0,0.0,-0.0,5.0,3.965168608000001,0.0,0.0
2050-01-05 02:00:00,17.285142145,9.1,-0.0,0.0,0.0,-0.0,5.0,3.1851421449999986,0.0,0.0
2050-01-05 03:00:00,16.7881375,8.9,-0.0,0.0,0.0,-0.0,5.0,2.888137500000001,0.0,0.0
2050-01-05 04:00:00,16.925272532,9.4,-0.0,0.0,0.0,-0.0,5.0,2.5252725320000007,0.0,0.0
2050-01-05 05:00:00,17.596631186,9.65,-0.0,0.0,0.0,-0.0,4.003645387096775,3.9429857989032246,0.0,0.0
2050-01-05 06:00:00,16.780194871,10.4,-0.0,0.0,0.0,-0.0,0.0,6.380194870999999,0.0,0.0
2050-01-05 07:00:00,14.348428999000001,13.55,-0.0,0.0,0.0,-0.0,0.0,0.7984289990000004,0.0,0.0
2050-01-05 08:00:00,11.589099331000002,16.15,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-05 09:00:00,10.836234039999999,19.0,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-05 10:00:00,10.830937884999999,19.674999999999997,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-05 11:00:00,11.722943447,19.0,-1.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-05 12:00:00,11.341222472,17.950000000000003,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-05 13:00:00,11.397561587,17.05,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-05 14:00:00,11.239070733,17.525,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-05 15:00:00,11.225906419,17.5,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-05 16:00:00,12.258457426000001,17.2,-0.0,0.0,0.0,-2.790212942000001,0.0,0.0,0.0,0.0
2050-01-05 17:00:00,16.617868177000002,18.525,-0.0,0.0,0.0,-1.9071318229999967,0.0,0.0,0.0,0.0
2050-01-05 18:00:00,21.024310081,12.85,-0.0,2.5,0.0,-0.0,0.0,5.674310081,0.0,0.0
2050-01-05 19:00:00,25.718918109999997,10.25,-0.0,2.5,0.0,-0.0,0.0,10.0,0.5,2.468918109999997
2050-01-05 20:00:00,26.125825056,6.15,-0.0,2.5,0.0,-0.0,0.0,10.0,0.5,6.975825055999998
2050-01-05 21:00:00,25.210440764999998,6.0,-0.0,1.5,0.0,-0.0,0.0,10.0,0.5,7.210440764999998
2050-01-05 22:00:00,21.528420023,6.4,-0.0,0.0,0.0,-0.0,0.0,10.0,0.5,4.6284200229999986
2050-01-05 23:00:00,19.074547183000004,8.45,-0.0,0.0,0.0,-0.0,0.0,10.0,0.5,0.12454718300000422
2050-01-06 00:00:00,18.665062848,9.8,-0.0,0.0,0.0,-0.0,5.0,3.865062848000001,0.0,0.0
2050-01-06 01:00:00,18.305803340999997,8.95,-0.0,0.0,0.0,-0.0,5.0,4.355803340999998,0.0,0.0
2050-01-06 02:00:00,17.784757624,8.8,-0.0,0.0,0.0,-0.0,5.0,3.984757624,0.0,0.0
2050-01-06 03:00:00,17.238687038,9.5,-0.0,0.0,0.0,-0.0,5.0,2.7386870379999984,0.0,0.0
2050-01-06 04:00:00,17.458002001,8.65,-0.0,0.0,0.0,-0.0,5.0,3.808002001,0.0,0.0
2050-01-06 05:00:00,18.285128816,8.35,-0.0,0.0,0.0,-0.0,4.003645387096775,5.931483428903226,0.0,0.0
2050-01-06 06:00:00,18.182880276,11.675,-0.0,0.0,0.0,-0.0,0.0,6.507880275999998,0.0,0.0
2050-01-06 07:00:00,16.305684914,19.9,-2.5,0.0,0.0,-1.0943150859999982,0.0,0.0,0.0,0.0
2050-01-06 08:00:00,15.086031173000002,22.674999999999997,-2.5,0.0,0.0,-4.65961128,0.0,0.0,0.0,0.0
2050-01-06 09:00:00,15.089158585000002,23.1,-2.5,0.0,0.0,-2.5544525940000007,0.0,0.0,0.0,0.0
2050-01-06 10:00:00,15.155144833,23.3,-1.5,0.0,0.0,-2.375651156,0.0,0.0,0.0,0.0
2050-01-06 11:00:00,15.237171646999998,24.299999999999997,-0.0,0.0,0.0,-1.750850197,0.0,0.0,0.0,0.0
2050-01-06 12:00:00,15.009184891,25.4,-0.0,0.0,0.0,-0.9169079180000006,0.0,0.0,0.0,0.0
2050-01-06 13:00:00,14.96067814,25.05,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-06 14:00:00,15.051557622,25.85,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-06 15:00:00,15.341536304000002,25.5,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-06 16:00:00,16.278305093,25.0,-0.0,0.0,0.0,-2.043806286999998,0.0,0.0,0.0,0.0
2050-01-06 17:00:00,19.441039633,22.125,-0.0,0.0,0.0,-2.683960367000001,0.0,0.0,0.0,0.0
2050-01-06 18:00:00,23.012488848,16.55,-0.0,2.5,0.0,-0.0,0.0,3.9624888479999996,0.0,0.0
2050-01-06 19:00:00,26.893163037999997,12.55,-0.0,2.5,0.0,-0.0,0.0,10.0,0.5,1.3431630379999966
2050-01-06 20:00:00,27.177576866,14.05,-0.0,2.5,0.0,-0.0,0.0,10.0,0.5,0.1275768659999983
2050-01-06 21:00:00,26.038435679999996,15.1,-0.0,1.5,0.0,-0.0,0.0,9.438435679999996,0.0,0.0
2050-01-06 22:00:00,22.228163328,15.6,-0.0,0.0,0.0,-0.0,0.0,6.628163328000001,0.0,0.0
2050-01-06 23:00:00,19.869750881,16.55,-0.0,0.0,0.0,-0.0,0.0,3.319750881000001,0.0,0.0
2050-01-07 00:00:00,19.134746326000002,16.9,-0.0,0.0,0.0,-0.0,2.2347463260000033,0.0,0.0,0.0
2050-01-07 01:00:00,18.660342612,17.3,-0.0,0.0,0.0,-0.0,1.3603426120000002,0.0,0.0,0.0
2050-01-07 02:00:00,18.132392264000003,17.6,-0.0,0.0,0.0,-0.0,0.5323922640000021,0.0,0.0,0.0
2050-01-07 03:00:00,17.647446423999998,17.6,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-07 04:00:00,17.741769496,17.35,-0.0,0.0,0.0,-0.0,0.39176949599999844,0.0,0.0,0.0
2050-01-07 05:00:00,18.522842903,17.2,-0.0,0.0,0.0,-0.0,1.3228429030000015,0.0,0.0,0.0
2050-01-07 06:00:00,17.293498612,19.275,-1.981501387999998,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-07 07:00:00,15.223467794,23.1,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-07 08:00:00,13.445477041,23.75,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-07 09:00:00,13.499613114,24.3,-2.018498612000002,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-07 10:00:00,13.888962428,23.975,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-07 11:00:00,14.035969474999998,22.5,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-07 12:00:00,13.96557529,21.15,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-07 13:00:00,13.595121338,20.700000000000003,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-07 14:00:00,14.004361145999999,20.625,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-07 15:00:00,13.859977422,18.45,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-07 16:00:00,15.119194849,18.225,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-07 17:00:00,19.541218710000003,17.425,-0.0,2.116218710000002,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-07 18:00:00,23.814018968999996,13.95,-0.0,2.5,0.0,-0.0,5.0,2.3640189689999964,0.0,0.0
2050-01-07 19:00:00,28.273619705999998,12.025,-0.0,2.5,0.0,-0.0,5.0,8.748619706,0.0,0.0
2050-01-07 20:00:00,28.658130371,12.95,-0.0,1.8837812899999982,0.0,-0.0,5.0,8.824349081000001,0.0,0.0
2050-01-07 21:00:00,27.590602544000003,13.7,-0.0,0.0,0.0,-0.0,5.0,8.890602544000004,0.0,0.0
2050-01-07 22:00:00,23.642671862,13.25,-0.0,0.0,0.0,-0.0,3.1615517860967692,7.231120075903231,0.0,0.0
2050-01-07 23:00:00,20.869299116999997,13.8,-0.0,0.0,0.0,-0.0,0.0,7.069299116999996,0.0,0.0
2050-01-08 00:00:00,18.559379373,14.95,-0.0,0.0,0.0,-0.0,3.6093793729999994,0.0,0.0,0.0
2050-01-08 01:00:00,17.535288543,14.55,-0.0,0.0,0.0,-0.0,2.9852885429999994,0.0,0.0,0.0
2050-01-08 02:00:00,16.735927715000003,14.45,-0.0,0.0,0.0,-0.0,2.2859277150000032,0.0,0.0,0.0
2050-01-08 03:00:00,16.161278826,13.05,-0.0,0.0,0.0,-0.0,3.1112788259999995,0.0,0.0,0.0
2050-01-08 04:00:00,15.966127143000001,12.35,-0.0,0.0,0.0,-0.0,3.6161271430000017,0.0,0.0,0.0
2050-01-08 05:00:00,15.843263334000001,11.75,-0.0,0.0,0.0,-0.0,4.093263334000001,0.0,0.0,0.0
2050-01-08 06:00:00,13.538830096999998,14.4,-0.8611699030000022,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-08 07:00:00,10.019223878,20.799999999999997,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-08 08:00:00,8.351768179,22.775,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-08 09:00:00,8.408625935,21.975,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-08 10:00:00,8.694310095,19.7,-0.6388300969999978,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-08 11:00:00,8.816486689000001,18.075000000000003,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-08 12:00:00,8.652548074,16.475,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-08 13:00:00,8.587842381999998,15.85,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-08 14:00:00,9.139625475,14.5,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-08 15:00:00,10.13293399,12.850000000000001,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-08 16:00:00,13.756023269000002,13.65,-0.0,0.10602326900000136,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-08 17:00:00,18.648902355999997,14.1,-0.0,2.5,0.0,-0.0,2.0489023559999975,0.0,0.0,0.0
2050-01-08 18:00:00,22.742015647,10.175,-0.0,2.5,0.0,-0.0,5.0,5.067015646999998,0.0,0.0
2050-01-08 19:00:00,26.108696771,7.625,-0.0,2.5,0.0,-0.0,2.2534780970967727,10.0,0.5,3.230218673903229
2050-01-08 20:00:00,26.103739254,9.7,-0.0,1.3939767309999986,0.0,-0.0,0.0,10.0,0.5,4.509762523000003
2050-01-08 21:00:00,24.989704088,11.45,-0.0,0.0,0.0,-0.0,0.0,10.0,0.5,3.0397040880000006
2050-01-08 22:00:00,21.638730122000002,13.3,-0.0,0.0,0.0,-0.0,0.0,8.338730122000001,0.0,0.0
2050-01-08 23:00:00,19.116199742,14.1,-0.0,0.0,0.0,-0.0,0.0,5.0161997419999995,0.0,0.0
2050-01-09 00:00:00,18.364885504999997,12.85,-0.0,0.0,0.0,-0.0,5.0,0.514885504999997,0.0,0.0
2050-01-09 01:00:00,17.590522747999998,13.25,-0.0,0.0,0.0,-0.0,4.340522747999998,0.0,0.0,0.0
2050-01-09 02:00:00,16.900292381,13.2,-0.0,0.0,0.0,-0.0,3.7002923810000006,0.0,0.0,0.0
2050-01-09 03:00:00,16.4520333,13.1,-0.0,0.0,0.0,-0.0,3.3520333000000004,0.0,0.0,0.0
2050-01-09 04:00:00,16.256415638,12.85,-0.0,0.0,0.0,-0.0,3.4064156380000004,0.0,0.0,0.0
2050-01-09 05:00:00,16.367183711,12.675,-0.0,0.0,0.0,-0.0,3.6921837109999984,0.0,0.0,0.0
2050-01-09 06:00:00,15.126455719999997,14.75,-0.0,0.0,0.0,-0.0,0.3764557199999974,0.0,0.0,0.0
2050-01-09 07:00:00,13.557394112999999,16.6,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-09 08:00:00,9.951345319,17.4,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-09 09:00:00,9.905458635999999,18.549999999999997,-2.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-09 10:00:00,9.398590545,19.3,-1.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-09 11:00:00,9.634088379000001,20.9,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-09 12:00:00,9.177992363,21.75,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-09 13:00:00,9.373839316,21.8,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-09 14:00:00,10.15805226,22.049999999999997,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-09 15:00:00,10.91986972,22.075000000000003,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-09 16:00:00,13.203291045999999,22.25,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-09 17:00:00,17.930408085000003,22.325000000000003,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-09 18:00:00,21.07562154,18.6,-0.0,2.475621539999999,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-09 19:00:00,24.388043235,15.8,-0.0,2.5,0.0,-0.0,5.0,1.0880432350000007,0.0,0.0
2050-01-09 20:00:00,24.754385040000003,15.5,-0.0,2.5,0.0,-0.0,0.13574188909677964,6.618643150903223,0.0,0.0
2050-01-09 21:00:00,23.595365232,16.0,-0.0,1.5243784600000012,0.0,-0.0,0.0,6.070986771999998,0.0,0.0
2050-01-09 22:00:00,20.314392083,16.35,-0.0,0.0,0.0,-0.0,0.0,3.964392083,0.0,0.0
2050-01-09 23:00:00,18.042189626,16.25,-0.0,0.0,0.0,-0.0,0.0,1.792189625999999,0.0,0.0
2050-01-10 00:00:00,19.411060277,16.05,-0.0,0.0,0.0,-0.0,3.361060277,0.0,0.0,0.0
2050-01-10 01:00:00,19.506549311000004,15.5,-0.0,0.0,0.0,-0.0,4.006549311000004,0.0,0.0,0.0
2050-01-10 02:00:00,19.348002114000003,15.6,-0.0,0.0,0.0,-0.0,3.7480021140000037,0.0,0.0,0.0
2050-01-10 03:00:00,19.191855391,16.1,-0.0,0.0,0.0,-0.0,3.0918553909999993,0.0,0.0,0.0
2050-01-10 04:00:00,19.242882984000005,16.5,-0.0,0.0,0.0,-0.0,2.742882984000005,0.0,0.0,0.0
2050-01-10 05:00:00,19.850539761,16.55,-0.0,0.0,0.0,-0.0,3.3005397609999996,0.0,0.0,0.0
2050-01-10 06:00:00,20.00304974,17.55,-0.0,0.0,0.0,-0.0,2.453049740000001,0.0,0.0,0.0
2050-01-10 07:00:00,19.736407639999996,19.05,-0.0,0.0,0.6864076399999952,-0.0,0.0,0.0,0.0,0.0
2050-01-10 08:00:00,18.649510442,20.6,-1.950489558000001,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-10 09:00:00,19.052280146,20.35,-1.2977198540000003,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2050-01-10 10:00:00,19.102291729,19.75,-0.6477082709999991,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
