,Coal1,Hydro1,Bio1,CCGT1,Coal2,Hydro2,Bio2,CCGT2
2050-04-22 04:00:00,3.0,0.0,1.0,3.5893384470000003,6.0,0.0,1.0,4.0
2050-04-22 05:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-04-22 06:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-04-22 07:00:00,2.3319144369999996,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-04-22 08:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.1260957209999978
2050-04-22 09:00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.3317847610000026,0.0
2050-04-22 10:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.26262161499999637
2050-04-22 11:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.5885577849999972
2050-04-22 12:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.6945499469999995
2050-04-22 13:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.5336144320000021
2050-04-22 14:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.7480650510000014
2050-04-22 15:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.511048905000005
2050-04-22 16:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.644297243000001
2050-04-22 17:00:00,3.0,0.0,1.0,1.3126205110000009,6.0,0.0,1.0,4.0
2050-04-22 18:00:00,3.0,0.0,1.0,3.051978276999998,6.0,0.0,1.0,4.0
2050-04-22 19:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-04-22 20:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-04-22 21:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-04-22 22:00:00,3.0,0.0,1.0,3.1469118710000004,6.0,0.0,1.0,4.0
2050-04-22 23:00:00,3.0,0.0,1.0,2.0963977950000006,6.0,0.0,1.0,3.9154020909999963
2050-04-23 00:00:00,3.0,0.0,1.0,1.2990663999999996,6.0,0.0,1.0,1.0163163459999995
2050-04-23 01:00:00,3.0,0.0,1.0,1.4749870110000012,6.0,0.0,1.0,0.768954099999999
2050-04-23 02:00:00,3.0,0.0,1.0,1.57080879,6.0,0.0,1.0,0.5282501369999991
2050-04-23 03:00:00,3.0,0.0,1.0,1.446579401,6.0,0.0,1.0,0.45432700900000056
2050-04-23 04:00:00,3.0,0.0,1.0,1.2997964430000002,6.0,0.0,1.0,0.3452887489999994
2050-04-23 05:00:00,3.0,0.0,1.0,1.1197430540000004,6.0,0.0,1.0,0.5478813099999971
2050-04-23 06:00:00,3.0,0.0,1.0,1.531428162,6.0,0.0,1.0,0.760570083999999
2050-04-23 07:00:00,3.0,0.0,0.6115876000000008,0.0,6.0,0.0,1.0,0.9022975100000004
2050-04-23 08:00:00,1.5189881050000003,0.0,0.0,0.0,5.3558587950000005,0.0,0.0,0.0
2050-04-23 09:00:00,0.0,0.0,0.0,0.0,1.1618715109999975,0.0,0.0,0.0
2050-04-23 10:00:00,0.0,0.0,0.0,0.0,2.212799403000001,0.0,0.0,0.0
2050-04-23 11:00:00,0.0,0.0,0.0,0.0,3.1864259899999996,0.0,0.0,0.0
2050-04-23 12:00:00,0.0,0.0,0.0,0.0,2.185950524,0.0,0.0,0.0
2050-04-23 13:00:00,0.0,0.0,0.0,0.0,2.0298674850000005,0.0,0.0,0.0
2050-04-23 14:00:00,0.0,0.0,0.0,0.0,1.0665654549999999,0.0,0.0,0.0
2050-04-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-23 16:00:00,0.0,0.0,0.0,0.0,1.082708811999997,0.0,0.0,0.0
2050-04-23 17:00:00,2.2773514270000006,0.0,0.0,0.0,6.0,0.0,1.0,0.8329904779999997
2050-04-23 18:00:00,3.0,0.0,1.0,0.0,6.0,0.0,1.0,3.4063211919999996
2050-04-23 19:00:00,3.0,0.0,0.8699831759999997,0.0,6.0,0.0,1.0,4.0
2050-04-23 20:00:00,3.0,0.0,1.0,0.40080381900000067,6.0,0.0,1.0,4.0
2050-04-23 21:00:00,3.0,0.0,0.7552561160000004,0.0,6.0,0.0,1.0,3.228076738
2050-04-23 22:00:00,2.099955587,0.0,0.0,0.0,6.0,0.0,1.0,0.0
2050-04-23 23:00:00,1.6528529490000001,0.0,0.0,0.0,5.924624044,0.0,0.0,0.0
2050-04-24 00:00:00,1.6387419930000005,0.0,0.0,0.0,5.772966914999997,0.0,0.0,0.0
2050-04-24 01:00:00,2.4267598769999994,0.0,0.0,0.0,4.955530109,0.0,0.0,0.0
2050-04-24 02:00:00,3.0,0.0,0.4131785149999996,0.0,4.608648919999999,0.0,0.0,0.0
2050-04-24 03:00:00,3.0,0.0,0.0,0.0,4.559862253000001,0.0,0.0,0.0
2050-04-24 04:00:00,3.0,0.0,0.36678893900000004,0.0,4.479862568000001,0.0,0.0,0.0
2050-04-24 05:00:00,3.0,0.0,0.41024855000000027,0.0,4.863905630000001,0.0,0.0,0.0
2050-04-24 06:00:00,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2050-04-24 07:00:00,0.0,0.0,0.0,0.0,3.074311934000001,0.0,0.0,0.0
2050-04-24 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-24 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-24 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-24 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-24 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-24 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-24 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-24 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-24 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-24 17:00:00,1.977218688000001,0.0,0.0,0.0,6.0,0.0,1.0,3.1804428660000013
2050-04-24 18:00:00,3.0,0.0,1.0,0.0,6.0,0.0,1.0,4.0
2050-04-24 19:00:00,3.0,0.0,1.0,0.3393633520000003,6.0,0.0,1.0,4.0
2050-04-24 20:00:00,3.0,0.0,1.0,0.0,6.0,0.0,1.0,4.0
2050-04-24 21:00:00,3.0,0.0,0.37907684700000027,0.0,6.0,0.0,1.0,4.0
2050-04-24 22:00:00,2.087517785,0.0,0.0,0.0,6.0,0.0,1.0,3.753639912999999
2050-04-24 23:00:00,1.4401181820000002,0.0,0.0,0.0,6.0,0.0,1.0,1.8067752679999975
2050-04-25 00:00:00,3.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-04-25 01:00:00,3.0,0.0,0.4781863269999994,0.0,6.0,0.0,1.0,4.0
2050-04-25 02:00:00,3.0,0.0,0.6085246900000002,0.0,6.0,0.0,1.0,4.0
2050-04-25 03:00:00,3.0,0.0,0.6168994509999993,0.0,6.0,0.0,1.0,4.0
2050-04-25 04:00:00,3.0,0.0,0.5661680469999992,0.0,6.0,0.0,1.0,4.0
2050-04-25 05:00:00,3.0,0.0,0.7489986339999996,0.0,6.0,0.0,1.0,4.0
2050-04-25 06:00:00,3.0,0.0,1.0,0.0,6.0,0.0,1.0,4.0
2050-04-25 07:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-04-25 08:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
2050-04-25 09:00:00,0.0,0.0,0.0,0.0,2.1738494070000014,0.0,0.0,0.0
2050-04-25 10:00:00,0.0,0.0,0.0,0.0,4.293393446000002,0.0,0.0,0.0
2050-04-25 11:00:00,0.0,0.0,0.0,0.0,5.584535530000001,0.0,0.0,0.0
2050-04-25 12:00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.4090998550000004,0.0
2050-04-25 13:00:00,0.0,0.0,0.0,0.0,5.639134805999999,0.0,0.0,0.0
2050-04-25 14:00:00,0.0,0.0,0.0,0.0,4.590342078000002,0.0,0.0,0.0
2050-04-25 15:00:00,0.0,0.0,0.0,0.0,4.820165003000002,0.0,0.0,0.0
2050-04-25 16:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.3157583739999972
2050-04-25 17:00:00,3.0,0.0,0.2996754440000004,0.0,6.0,0.0,1.0,4.0
2050-04-25 18:00:00,3.0,0.0,1.0,0.6408357120000001,6.0,0.0,1.0,4.0
2050-04-25 19:00:00,3.0,0.0,1.0,1.2316940919999997,6.0,0.0,1.0,4.0
2050-04-25 20:00:00,3.0,0.0,1.0,0.9253716189999995,6.0,0.0,1.0,4.0
2050-04-25 21:00:00,3.0,0.0,1.0,0.5298576109999995,6.0,0.0,1.0,4.0
2050-04-25 22:00:00,2.6633925369999996,0.0,0.0,0.0,6.0,0.0,1.0,3.0059251130000013
2050-04-25 23:00:00,1.470218943,0.0,0.0,0.0,6.0,0.0,1.0,2.2737863
2050-04-26 00:00:00,1.9541361370000012,0.0,0.0,0.0,6.0,0.0,1.0,2.5841329459999978
2050-04-26 01:00:00,2.5328335800000006,0.0,0.0,0.0,6.0,0.0,1.0,3.2302581229999996
2050-04-26 02:00:00,2.4014223359999995,0.0,0.0,0.0,6.0,0.0,1.0,3.373896111000002
2050-04-26 03:00:00,2.3694780890000002,0.0,0.0,0.0,6.0,0.0,1.0,3.580424573
2050-04-26 04:00:00,2.7923061180000004,0.0,0.0,0.0,6.0,0.0,1.0,3.6806023720000014
2050-04-26 05:00:00,3.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-04-26 06:00:00,3.0,0.0,1.0,0.3552095470000004,6.0,0.0,1.0,4.0
2050-04-26 07:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-04-26 08:00:00,0.0,0.0,0.0,0.0,4.667277116000001,0.0,0.0,0.0
2050-04-26 09:00:00,0.0,0.0,0.0,0.0,1.2011217130000005,0.0,0.0,0.0
2050-04-26 10:00:00,0.0,0.0,0.0,0.0,4.168409494,0.0,0.0,0.0
2050-04-26 11:00:00,0.0,0.0,0.0,0.0,5.7235106799999995,0.0,0.0,0.0
2050-04-26 12:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
2050-04-26 13:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.2231562780000022
2050-04-26 14:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0786936090000017
2050-04-26 15:00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.6234101020000017,0.0
2050-04-26 16:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.084039106000002
2050-04-26 17:00:00,2.6987474970000003,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-04-26 18:00:00,3.0,0.0,1.0,0.0,6.0,0.0,1.0,4.0
2050-04-26 19:00:00,3.0,0.0,1.0,2.594317051,6.0,0.0,1.0,4.0
2050-04-26 20:00:00,3.0,0.0,1.0,2.8677808380000007,6.0,0.0,1.0,4.0
2050-04-26 21:00:00,3.0,0.0,1.0,1.791400787999999,6.0,0.0,1.0,4.0
2050-04-26 22:00:00,3.0,0.0,0.852055194999999,0.0,6.0,0.0,1.0,4.0
2050-04-26 23:00:00,2.0361610340000005,0.0,0.0,0.0,6.0,0.0,1.0,3.16983208
2050-04-27 00:00:00,2.288382647,0.0,0.0,0.0,6.0,0.0,1.0,2.8103144890000005
2050-04-27 01:00:00,2.48358697,0.0,0.0,0.0,6.0,0.0,1.0,2.6293062690000006
2050-04-27 02:00:00,2.076118751,0.0,0.0,0.0,6.0,0.0,1.0,3.175836843000001
2050-04-27 03:00:00,1.6736578579999988,0.0,0.0,0.0,6.0,0.0,1.0,2.999776843
2050-04-27 04:00:00,1.5457305099999994,0.0,0.0,0.0,6.0,0.0,1.0,3.8926656029999975
2050-04-27 05:00:00,1.3610571950000012,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-04-27 06:00:00,1.8559531979999992,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-04-27 07:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-04-27 08:00:00,0.0,0.0,0.0,0.0,4.671769513999999,0.0,0.0,0.0
2050-04-27 09:00:00,0.0,0.0,0.0,0.0,0.8757608780000009,0.0,0.0,0.0
2050-04-27 10:00:00,0.0,0.0,0.0,0.0,2.2871429839999946,0.0,0.0,0.0
2050-04-27 11:00:00,0.0,0.0,0.0,0.0,2.8891763419999954,0.0,0.0,0.0
2050-04-27 12:00:00,0.0,0.0,0.0,0.0,5.613198832000002,0.0,0.0,0.0
2050-04-27 13:00:00,0.0,0.0,0.0,0.0,5.121900101999998,0.0,0.0,0.0
2050-04-27 14:00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2050-04-27 15:00:00,0.0,0.0,0.0,0.0,4.450435637000003,0.0,0.0,0.0
2050-04-27 16:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.4414064809999982
2050-04-27 17:00:00,1.9203621009999987,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-04-27 18:00:00,3.0,0.0,0.3095575260000005,0.0,6.0,0.0,1.0,4.0
2050-04-27 19:00:00,3.0,0.0,1.0,0.6622744829999992,6.0,0.0,1.0,4.0
2050-04-27 20:00:00,3.0,0.0,1.0,0.6797469820000006,6.0,0.0,1.0,4.0
2050-04-27 21:00:00,3.0,0.0,1.0,0.0,6.0,0.0,1.0,4.0
2050-04-27 22:00:00,2.5613570259999996,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-04-27 23:00:00,1.701472629,0.0,0.0,0.0,6.0,0.0,1.0,2.6293267530000013
2050-04-28 00:00:00,1.0054763239999993,0.0,0.0,0.0,6.0,0.0,1.0,2.4793424910000033
2050-04-28 01:00:00,1.036761531,0.0,0.0,0.0,6.0,0.0,1.0,3.008688427000001
2050-04-28 02:00:00,1.2467870330000006,0.0,0.0,0.0,6.0,0.0,1.0,2.9510749959999996
2050-04-28 03:00:00,0.8487373449999995,0.0,0.0,0.0,6.0,0.0,1.0,2.1326810189999996
2050-04-28 04:00:00,0.5752370659999997,0.0,0.0,0.0,6.0,0.0,1.0,1.6722403559999983
2050-04-28 05:00:00,0.8110063289999998,0.0,0.0,0.0,6.0,0.0,1.0,1.688656504999999
2050-04-28 06:00:00,1.5282496059999995,0.0,0.0,0.0,6.0,0.0,1.0,3.2777206890000015
2050-04-28 07:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0909530289999947
2050-04-28 08:00:00,0.0,0.0,0.0,0.0,1.5717297199999993,0.0,0.0,0.0
2050-04-28 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-28 10:00:00,0.0,0.0,0.0,0.0,0.6559284630000002,0.0,0.0,0.0
2050-04-28 11:00:00,0.0,0.0,0.0,0.0,1.9688332640000008,0.0,0.0,0.0
2050-04-28 12:00:00,0.0,0.0,0.0,0.0,3.6686713649999985,0.0,0.0,0.0
2050-04-28 13:00:00,0.0,0.0,0.0,0.0,2.230352047999997,0.0,0.0,0.0
2050-04-28 14:00:00,0.0,0.0,0.0,0.0,2.9462358620000013,0.0,0.0,0.0
2050-04-28 15:00:00,0.0,0.0,0.0,0.0,4.3879288280000015,0.0,0.0,0.0
2050-04-28 16:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.188797253999997
2050-04-28 17:00:00,3.0,0.0,1.0,0.943692051,6.0,0.0,1.0,4.0
2050-04-28 18:00:00,3.0,0.0,1.0,2.661489100999999,6.0,0.0,1.0,4.0
2050-04-28 19:00:00,3.0,0.0,1.0,3.4741493880000016,6.0,0.0,1.0,4.0
2050-04-28 20:00:00,3.0,0.0,1.0,3.2718115539999997,6.0,0.0,1.0,4.0
2050-04-28 21:00:00,3.0,0.0,1.0,2.4171121730000014,6.0,0.0,1.0,4.0
2050-04-28 22:00:00,3.0,0.0,1.0,0.9723472660000007,6.0,0.0,1.0,4.0
2050-04-28 23:00:00,3.0,0.0,0.7446649429999997,0.0,6.0,0.0,1.0,1.8121524429999991
2050-04-29 00:00:00,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.5519480909999984
2050-04-29 01:00:00,3.0,0.0,0.49130567999999947,0.0,6.0,0.0,1.0,1.0498105579999975
2050-04-29 02:00:00,3.0,0.0,0.806226643,0.0,6.0,0.0,1.0,0.5925865120000017
2050-04-29 03:00:00,3.0,0.0,0.4663370179999983,0.0,6.0,0.0,0.7907473539999992,0.0
2050-04-29 04:00:00,3.0,0.0,0.665223806,0.0,6.0,0.0,1.0,0.0
2050-04-29 05:00:00,3.0,0.0,0.9481470289999997,0.0,6.0,0.0,0.7161528629999994,0.0
2050-04-29 06:00:00,3.0,0.0,1.0,0.0,6.0,0.0,1.0,0.5974642680000015
2050-04-29 07:00:00,0.0,0.0,0.0,0.0,5.671620555000001,0.0,0.0,0.0
2050-04-29 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-29 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-29 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-29 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-29 12:00:00,0.0,0.0,0.0,0.0,2.205695629000002,0.0,0.0,0.0
2050-04-29 13:00:00,0.0,0.0,0.0,0.0,2.4161299439999966,0.0,0.0,0.0
2050-04-29 14:00:00,0.0,0.0,0.0,0.0,2.389719379000002,0.0,0.0,0.0
2050-04-29 15:00:00,0.0,0.0,0.0,0.0,2.107500778999998,0.0,0.0,0.0
2050-04-29 16:00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.7714135660000029,0.0
2050-04-29 17:00:00,3.0,0.0,1.0,0.3265191300000006,6.0,0.0,1.0,4.0
2050-04-29 18:00:00,3.0,0.0,1.0,2.0049323460000013,6.0,0.0,1.0,4.0
2050-04-29 19:00:00,3.0,0.0,1.0,1.8663464320000003,6.0,0.0,1.0,4.0
2050-04-29 20:00:00,3.0,0.0,1.0,1.636550389,6.0,0.0,1.0,4.0
2050-04-29 21:00:00,3.0,0.0,1.0,0.7959771309999997,6.0,0.0,1.0,4.0
2050-04-29 22:00:00,3.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-04-29 23:00:00,2.0230307020000002,0.0,0.0,0.0,6.0,0.0,1.0,3.359144040000003
2050-04-30 00:00:00,1.001969161000001,0.0,0.0,0.0,6.0,0.0,1.0,1.2249745710000024
2050-04-30 01:00:00,1.2296471820000006,0.0,0.0,0.0,6.0,0.0,1.0,1.5227374789999994
2050-04-30 02:00:00,1.5757976360000003,0.0,0.0,0.0,6.0,0.0,1.0,1.1506763339999997
2050-04-30 03:00:00,1.5238275009999998,0.0,0.0,0.0,6.0,0.0,1.0,0.6178208200000008
2050-04-30 04:00:00,1.2605767620000006,0.0,0.0,0.0,6.0,0.0,1.0,0.7075887890000012
2050-04-30 05:00:00,1.1306930109999993,0.0,0.0,0.0,6.0,0.0,1.0,1.4948602380000011
2050-04-30 06:00:00,1.924491145,0.0,0.0,0.0,6.0,0.0,1.0,2.0305832149999987
2050-04-30 07:00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2050-04-30 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-30 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-30 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-30 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-04-30 12:00:00,0.0,0.0,0.0,0.0,0.4100759489999982,0.0,0.0,0.0
2050-04-30 13:00:00,0.0,0.0,0.0,0.0,0.9533867150000005,0.0,0.0,0.0
2050-04-30 14:00:00,0.0,0.0,0.0,0.0,0.42754355199999916,0.0,0.0,0.0
2050-04-30 15:00:00,0.0,0.0,0.0,0.0,0.8810432089999994,0.0,0.0,0.0
2050-04-30 16:00:00,0.0,0.0,0.0,0.0,5.970287246,0.0,0.0,0.0
2050-04-30 17:00:00,3.0,0.0,1.0,1.296532405,6.0,0.0,1.0,4.0
2050-04-30 18:00:00,3.0,0.0,1.0,3.239748670999999,6.0,0.0,1.0,4.0
2050-04-30 19:00:00,3.0,0.0,1.0,2.773354099,6.0,0.0,1.0,4.0
2050-04-30 20:00:00,3.0,0.0,1.0,2.1045544850000004,6.0,0.0,1.0,4.0
2050-04-30 21:00:00,3.0,0.0,1.0,2.6526846560000013,6.0,0.0,1.0,4.0
2050-04-30 22:00:00,3.0,0.0,1.0,1.5930094960000005,6.0,0.0,1.0,4.0
2050-04-30 23:00:00,3.0,0.0,1.0,0.550412468999999,6.0,0.0,1.0,3.1342683179999984
2050-05-01 00:00:00,0.0,3.8526979269999995,0.0,0.0,0.0,9.451869648,0.0,0.0
2050-05-01 01:00:00,0.0,4.395001253,0.0,0.0,0.0,9.466030694999997,0.0,0.0
2050-05-01 02:00:00,0.0,4.583672125,0.0,0.0,0.0,9.367297331000001,0.0,0.0
2050-05-01 03:00:00,0.0,3.976789349999999,0.0,0.0,0.0,9.156912671999999,0.0,0.0
2050-05-01 04:00:00,0.0,3.399909997999999,0.0,0.0,0.0,7.905280694000001,0.0,0.0
2050-05-01 05:00:00,0.0,3.3510971070000006,0.0,0.0,0.0,7.611266640000002,0.0,0.0
2050-05-01 06:00:00,0.0,3.579409401,0.0,0.0,0.0,8.601130064000001,0.0,0.0
2050-05-01 07:00:00,0.0,0.0,0.0,0.0,0.0,6.977264633999999,0.0,0.0
2050-05-01 08:00:00,0.0,0.0,0.0,0.0,0.0,1.887169242,0.0,0.0
2050-05-01 09:00:00,0.0,0.0,0.0,0.0,0.0,3.4325042410000006,0.0,0.0
2050-05-01 10:00:00,0.0,0.0,0.0,0.0,0.0,4.996172484999999,0.0,0.0
2050-05-01 11:00:00,0.0,0.0,0.0,0.0,0.0,5.824579645,0.0,0.0
2050-05-01 12:00:00,0.0,0.0,0.0,0.0,0.0,6.386164992,0.0,0.0
2050-05-01 13:00:00,0.0,0.0,0.0,0.0,0.0,6.092435647,0.0,0.0
2050-05-01 14:00:00,0.0,0.0,0.0,0.0,0.0,5.925584666000001,0.0,0.0
2050-05-01 15:00:00,0.0,0.0,0.0,0.0,0.0,6.5071480249999984,0.0,0.0
2050-05-01 16:00:00,0.0,0.0,0.0,0.0,0.0,10.877187438,0.0,0.0
2050-05-01 17:00:00,0.7510081900000005,6.0,0.0,0.0,6.0,12.0,1.0,0.7364314759999979
2050-05-01 18:00:00,1.8290835239999996,6.0,0.0,0.0,6.0,12.0,1.0,1.5689489840000024
2050-05-01 19:00:00,3.0,4.182263579000001,0.8901925389999996,0.0,6.0,12.0,1.0,2.8849715080000022
2050-05-01 20:00:00,3.0,0.0,1.0,4.0,6.0,12.0,1.0,2.031266169999999
2050-05-01 21:00:00,3.0,0.0,1.0,4.0,6.0,12.0,1.0,0.8396453200000032
2050-05-01 22:00:00,3.0,0.0,1.0,3.797865591,5.187228319000002,12.0,0.0,0.0
2050-05-01 23:00:00,3.0,0.0,1.0,3.068206236,3.8148844309999985,12.0,0.0,0.0
2050-05-02 00:00:00,3.0,0.0,1.0,3.176014095999999,5.7391808440000025,12.0,0.0,0.0
2050-05-02 01:00:00,3.0,0.0,1.0,3.6677417659999993,6.0,12.0,0.5194002089999995,0.0
2050-05-02 02:00:00,3.0,0.0,1.0,3.6341348529999995,6.0,12.0,0.6299101640000008,0.0
2050-05-02 03:00:00,3.0,0.0,1.0,3.564163393999999,5.633927925,12.0,0.0,0.0
2050-05-02 04:00:00,3.0,0.0,1.0,3.4570504290000006,5.484180653000003,12.0,0.0,0.0
2050-05-02 05:00:00,3.0,0.0,1.0,3.6773161260000014,5.724584629000001,12.0,0.0,0.0
2050-05-02 06:00:00,3.0,0.0,1.0,4.0,6.0,12.0,0.6597182180000017,0.0
2050-05-02 07:00:00,1.4299795759999998,0.0,0.0,0.0,5.968495142,12.0,0.0,0.0
2050-05-02 08:00:00,0.0,0.0,0.0,0.0,2.351923204999999,12.0,0.0,0.0
2050-05-02 09:00:00,0.0,0.0,0.0,0.0,3.235792271999999,12.0,0.0,0.0
2050-05-02 10:00:00,0.0,0.0,0.0,0.0,2.9759739820000033,12.0,0.0,0.0
2050-05-02 11:00:00,0.0,0.0,0.0,0.0,0.7695671189999994,12.0,0.0,0.0
2050-05-02 12:00:00,0.0,0.0,0.0,0.0,1.3458088720000014,12.0,0.0,0.0
2050-05-02 13:00:00,0.0,0.0,0.0,0.0,0.7430534770000012,12.0,0.0,0.0
2050-05-02 14:00:00,0.0,0.0,0.0,0.0,1.1332948289999987,12.0,0.0,0.0
2050-05-02 15:00:00,0.0,0.0,0.0,0.0,1.2274296219999996,12.0,0.0,0.0
2050-05-02 16:00:00,2.2503621349999996,0.0,0.0,0.0,4.048111475999998,12.0,0.0,0.0
2050-05-02 17:00:00,3.0,0.0,1.0,4.0,6.0,12.0,1.0,2.9020612610000027
2050-05-02 18:00:00,3.0,0.0,1.0,4.0,6.0,12.0,1.0,3.6774304839999967
2050-05-02 19:00:00,3.0,0.0,1.0,4.0,6.0,12.0,1.0,4.0
2050-05-02 20:00:00,3.0,0.0,1.0,4.0,6.0,12.0,1.0,4.0
2050-05-02 21:00:00,3.0,0.0,1.0,4.0,6.0,12.0,1.0,3.7940285960000035
2050-05-02 22:00:00,3.0,0.0,1.0,4.0,6.0,12.0,1.0,0.3946096130000005
2050-05-02 23:00:00,3.0,0.0,1.0,3.822174365000001,5.578489247999998,12.0,0.0,0.0
2050-05-03 00:00:00,3.0,0.0,1.0,3.5590292659999996,5.995315654999999,12.0,0.0,0.0
2050-05-03 01:00:00,3.0,0.0,1.0,3.3205715199999997,6.0,12.0,0.371452787000002,0.0
2050-05-03 02:00:00,3.0,0.0,1.0,3.2321617320000007,6.0,12.0,0.0,0.0
2050-05-03 03:00:00,3.0,0.0,1.0,3.2967323030000006,5.7732392029999975,12.0,0.0,0.0
2050-05-03 04:00:00,3.0,0.0,1.0,3.468555735,6.0,12.0,0.0,0.0
2050-05-03 05:00:00,3.0,0.0,1.0,3.6667390930000003,6.0,12.0,0.0,0.0
2050-05-03 06:00:00,3.0,0.0,1.0,4.0,6.0,12.0,0.6743108490000014,0.0
2050-05-03 07:00:00,3.0,0.0,1.0,0.38167024200000016,6.0,12.0,0.5040614619999978,0.0
2050-05-03 08:00:00,0.0,0.0,0.0,0.0,0.0,10.423349328,0.0,0.0
2050-05-03 09:00:00,0.0,0.0,0.0,0.0,0.0,6.525062595000003,0.0,0.0
2050-05-03 10:00:00,0.0,0.0,0.0,0.0,0.0,8.521695637,0.0,0.0
2050-05-03 11:00:00,0.0,0.0,0.0,0.0,0.0,9.073063139999999,0.0,0.0
2050-05-03 12:00:00,0.0,0.0,0.0,0.0,0.0,9.979718399000001,0.0,0.0
2050-05-03 13:00:00,1.8056379590000016,0.0,0.0,0.0,0.0,10.313359589,0.0,0.0
2050-05-03 14:00:00,2.2508087299999997,0.0,0.0,0.0,0.0,10.846411891999999,0.0,0.0
2050-05-03 15:00:00,3.0,0.0,0.8913109370000002,0.0,0.0,10.534464934,0.0,0.0
2050-05-03 16:00:00,3.0,0.0,1.0,2.5553043770000006,0.9506245930000005,12.0,0.0,0.0
2050-05-03 17:00:00,3.0,0.0,1.0,4.0,6.0,12.0,1.0,2.4170863850000024
2050-05-03 18:00:00,3.0,0.0,1.0,4.0,6.0,12.0,1.0,4.0
