,demand,vreGen-region1,BESS_Dispatch_in,BESS_Dispatch_out,region1-region2,region2-region1,Hydro1,Coal1,Bio1,CCGT1
2050-01-03 20:00:00,12.791399546000001,1.95,-0.0,0.9330637490000004,-0.0,0.0,0.0,9.908335797000001,0.0,0.0
2050-01-03 21:00:00,12.280558687000001,0.4,-0.0,0.0,-0.0,0.0,0.0,10.0,0.5,1.3805586870000006
2050-01-03 22:00:00,10.895445488,1.0,-0.0,0.0,-0.0,0.0,0.0,9.895445488,0.0,0.0
2050-01-03 23:00:00,9.841944516,2.1,-0.0,0.0,-0.0,0.0,0.0,7.741944516,0.0,0.0
2050-01-04 00:00:00,9.92712687,0.4,-0.0,0.0,-0.0,0.0,0.5,9.02712687,0.0,0.0
2050-01-04 01:00:00,10.126910561999999,3.0,-0.0,0.0,-0.0,0.0,0.5,6.626910561999999,0.0,0.0
2050-01-04 02:00:00,10.115491476999999,1.4,-0.0,0.0,-0.0,0.0,0.5,8.215491476999999,0.0,0.0
2050-01-04 03:00:00,10.106805697,1.2,-0.0,0.0,-0.0,0.0,0.5,8.406805697000001,0.0,0.0
2050-01-04 04:00:00,10.071085765,1.15,-0.0,0.0,-0.0,0.0,0.5,8.421085764999999,0.0,0.0
2050-01-04 05:00:00,10.1902492,1.15,-0.0,0.0,-0.0,0.0,0.3942181696774192,8.64603103032258,0.0,0.0
2050-01-04 06:00:00,10.066605506,3.65,-0.0,0.0,-0.0,0.0,0.0,6.416605506,0.0,0.0
2050-01-04 07:00:00,10.164200156,8.35,-0.0,0.0,-0.0,0.8794005229999993,0.0,0.9347996330000008,0.0,0.0
2050-01-04 08:00:00,10.30774431,10.4,-0.09225569,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 09:00:00,9.759060477,10.65,-0.8909395230000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 10:00:00,10.126268734,11.325,-1.1987312659999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 11:00:00,10.323100280999999,11.95,-1.6268997190000007,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 12:00:00,10.079563335,11.45,-1.3704366649999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 13:00:00,9.956751479000001,11.3,-1.3432485209999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 14:00:00,10.31939754,10.775,-0.4556024599999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 15:00:00,10.290990048,9.75,-0.0,0.5409900479999994,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 16:00:00,10.063677171,10.1,-0.0363228289999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 17:00:00,10.910213529,7.55,-0.0,2.5,-0.0,0.8602135290000001,0.0,0.0,0.0,0.0
2050-01-04 18:00:00,11.19610203,2.225,-0.0,2.5,-0.0,0.0,0.0,6.471102030000001,0.0,0.0
2050-01-04 19:00:00,12.060505676,0.7,-0.0,1.4734466249999993,-0.0,0.0,0.0,9.887059051000001,0.0,0.0
2050-01-04 20:00:00,12.188090067000001,0.7,-0.0,0.0,-0.0,0.0,0.0,10.0,0.5,0.9880900670000017
2050-01-04 21:00:00,11.917197381,0.9,-0.0,0.0,-0.0,0.0,0.0,10.0,0.5,0.517197380999999
2050-01-04 22:00:00,10.675846141,1.75,-0.0,0.0,-0.0,0.0,0.0,8.925846141,0.0,0.0
2050-01-04 23:00:00,10.023236140000002,2.25,-0.0,0.0,-0.0,0.0,0.0,7.773236140000002,0.0,0.0
2050-01-05 00:00:00,9.360508453,2.3,-0.0,0.0,-0.0,0.0,0.5,6.560508453,0.0,0.0
2050-01-05 01:00:00,9.274482985999999,2.15,-0.0,0.0,-0.0,0.0,0.5,6.6244829859999985,0.0,0.0
2050-01-05 02:00:00,9.179459649,1.8,-0.0,0.0,-0.0,0.0,0.5,6.879459649,0.0,0.0
2050-01-05 03:00:00,8.973562856000001,1.1,-0.0,0.0,-0.0,0.0,0.5,7.373562856000001,0.0,0.0
2050-01-05 04:00:00,8.941286133,0.65,-0.0,0.0,-0.0,0.0,0.5,7.791286133,0.0,0.0
2050-01-05 05:00:00,9.031695071,0.775,-0.0,0.0,-0.0,0.0,0.3942181696774192,7.86247690132258,0.0,0.0
2050-01-05 06:00:00,8.546622702,4.05,-0.0,0.0,-0.0,0.0,0.0,4.496622702000001,0.0,0.0
2050-01-05 07:00:00,8.036135762,8.4,-0.3638642379999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 08:00:00,8.227301268,9.2,-0.9726987319999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 09:00:00,7.874216431000001,10.399999999999999,-2.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 10:00:00,8.082529353,10.675,-2.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 11:00:00,8.184276792,10.45,-2.265723207999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 12:00:00,7.890964228999999,11.0,-0.3977138220000018,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 13:00:00,8.037203314000001,9.525,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 14:00:00,8.312731766,8.05,-0.0,0.2627317659999999,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 15:00:00,8.235112569,6.9,-0.0,1.3351125689999996,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 16:00:00,9.090212942,3.8,-0.0,2.5,-0.0,2.790212942000001,0.0,0.0,0.0,0.0
2050-01-05 17:00:00,10.694479171,1.4500000000000002,-0.0,2.5,-0.0,1.9071318229999967,0.0,4.8373473480000015,0.0,0.0
2050-01-05 18:00:00,11.224030502000002,0.825,-0.0,2.4021556650000004,-0.0,0.0,0.0,7.996874837000002,0.0,0.0
2050-01-05 19:00:00,12.28698833,0.45,-0.0,0.0,-0.0,0.0,0.0,10.0,0.5,1.3369883300000005
2050-01-05 20:00:00,12.355211779,0.7,-0.0,0.0,-0.0,0.0,0.0,10.0,0.5,1.155211779
2050-01-05 21:00:00,11.947964247,0.55,-0.0,0.0,-0.0,0.0,0.0,10.0,0.5,0.8979642469999991
2050-01-05 22:00:00,10.705575162999999,0.35,-0.0,0.0,-0.0,0.0,0.0,10.0,0.35557516299999925,0.0
2050-01-05 23:00:00,9.597638318000001,0.55,-0.0,0.0,-0.0,0.0,0.0,9.047638318,0.0,0.0
2050-01-06 00:00:00,9.310040269,0.75,-0.0,0.0,-0.0,0.0,0.5,8.060040269,0.0,0.0
2050-01-06 01:00:00,9.249996882,1.7,-0.0,0.0,-0.0,0.0,0.5,7.049996881999999,0.0,0.0
2050-01-06 02:00:00,9.120750335,1.5,-0.0,0.0,-0.0,0.0,0.5,7.120750335,0.0,0.0
2050-01-06 03:00:00,8.919846776,1.15,-0.0,0.0,-0.0,0.0,0.5,7.269846776,0.0,0.0
2050-01-06 04:00:00,8.899764526999999,0.75,-0.0,0.0,-0.0,0.0,0.5,7.6497645269999985,0.0,0.0
2050-01-06 05:00:00,8.949759218999999,0.65,-0.0,0.0,-0.0,0.0,0.3942181696774192,7.905541049322579,0.0,0.0
2050-01-06 06:00:00,8.672771176,1.875,-0.0,0.0,-0.0,0.0,0.0,6.7977711759999995,0.0,0.0
2050-01-06 07:00:00,8.688593106,2.8,-0.0,0.0,-0.0,1.0943150859999982,0.0,4.794278020000003,0.0,0.0
2050-01-06 08:00:00,8.55961128,3.9000000000000004,-0.0,0.0,-0.0,4.65961128,0.0,0.0,0.0,0.0
2050-01-06 09:00:00,8.304452594,5.75,-0.0,0.0,-0.0,2.5544525940000007,0.0,0.0,0.0,0.0
2050-01-06 10:00:00,8.600651156,6.225,-0.0,0.0,-0.0,2.375651156,0.0,0.0,0.0,0.0
2050-01-06 11:00:00,8.900850197,7.15,-0.0,0.0,-0.0,1.750850197,0.0,0.0,0.0,0.0
2050-01-06 12:00:00,8.716907918,7.8,-0.0,0.0,-0.0,0.9169079180000006,0.0,0.0,0.0,0.0
2050-01-06 13:00:00,8.428567103999999,9.125,-0.696432896000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-06 14:00:00,8.688821319999999,9.05,-0.36117868000000186,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-06 15:00:00,8.633754346,7.95,-0.0,0.6837543459999997,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-06 16:00:00,9.317663517000002,6.9,-0.0,0.37385723000000315,-0.0,2.043806286999998,0.0,0.0,0.0,0.0
2050-01-06 17:00:00,10.377683788999999,6.175000000000001,-0.0,0.0,-0.0,2.683960367000001,0.0,1.5187234219999972,0.0,0.0
2050-01-06 18:00:00,11.400275164999998,3.35,-0.0,0.0,-0.0,0.0,0.0,8.050275164999999,0.0,0.0
2050-01-06 19:00:00,12.474940287,2.85,-0.0,0.0,-0.0,0.0,0.0,9.624940287000001,0.0,0.0
2050-01-06 20:00:00,12.528303966000001,2.85,-0.0,0.0,-0.0,0.0,0.0,9.678303966000001,0.0,0.0
2050-01-06 21:00:00,12.144621359,2.45,-0.0,0.0,-0.0,0.0,0.0,9.694621359,0.0,0.0
2050-01-06 22:00:00,10.753851992,1.75,-0.0,0.0,-0.0,0.0,0.0,9.003851992,0.0,0.0
2050-01-06 23:00:00,9.771844879,1.4,-0.0,0.0,-0.0,0.0,0.0,8.371844879,0.0,0.0
2050-01-07 00:00:00,9.372432616,2.05,-0.0,0.0,-0.0,0.0,0.5,6.8224326159999995,0.0,0.0
2050-01-07 01:00:00,9.342047372000001,2.05,-0.0,0.0,-0.0,0.0,0.5,6.792047372000002,0.0,0.0
2050-01-07 02:00:00,9.224028140999998,2.3,-0.0,0.0,-0.0,0.0,0.5,6.424028140999998,0.0,0.0
2050-01-07 03:00:00,8.981877767999999,2.65,-0.0,0.0,-0.0,0.0,0.5,5.831877767999998,0.0,0.0
2050-01-07 04:00:00,8.924867341,2.85,-0.0,0.0,-0.0,0.0,0.5,5.574867341000001,0.0,0.0
2050-01-07 05:00:00,9.027509538,2.5,-0.0,0.0,-0.0,0.0,0.3942181696774192,6.133291368322581,0.0,0.0
2050-01-07 06:00:00,8.578308439,6.05,-0.0,0.0,-0.0,0.0,0.0,2.528308439000001,0.0,0.0
2050-01-07 07:00:00,8.312398168,11.825,-2.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 08:00:00,8.095673923,11.65,-2.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 09:00:00,7.923060003000001,11.025,-2.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 10:00:00,8.196831118,11.45,-1.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 11:00:00,8.387025736,9.75,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 12:00:00,8.045510792,9.05,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 13:00:00,8.184618595,9.95,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 14:00:00,8.202628490999999,9.875,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 15:00:00,8.258827413999999,11.399999999999999,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 16:00:00,8.840698384,11.65,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 17:00:00,10.359028807000001,9.149999999999999,-0.0,1.2090288070000028,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 18:00:00,11.18543278,4.775,-0.0,2.5,-0.0,0.0,0.0,3.910432779999999,0.0,0.0
2050-01-07 19:00:00,12.250841024,3.7,-0.0,2.5,-0.0,0.0,0.0,6.050841024,0.0,0.0
2050-01-07 20:00:00,12.319105671,4.25,-0.0,2.5,-0.0,0.0,0.0,5.569105671000001,0.0,0.0
2050-01-07 21:00:00,12.006727137999999,4.4,-0.0,0.2909711929999972,-0.0,0.0,0.0,7.315755945000001,0.0,0.0
2050-01-07 22:00:00,10.738854637000001,4.75,-0.0,0.0,-0.0,0.0,0.0,5.988854637000001,0.0,0.0
2050-01-07 23:00:00,9.763539858,4.55,-0.0,0.0,-0.0,0.0,0.0,5.213539858,0.0,0.0
2050-01-08 00:00:00,8.991224177,4.8,-0.0,0.0,-0.0,0.0,0.5,3.6912241769999996,0.0,0.0
2050-01-08 01:00:00,8.859691966,4.25,-0.0,0.0,-0.0,0.0,0.5,4.109691966,0.0,0.0
2050-01-08 02:00:00,8.686281082999999,4.3,-0.0,0.0,-0.0,0.0,0.5,3.886281082999999,0.0,0.0
2050-01-08 03:00:00,8.517304572999999,4.35,-0.0,0.0,-0.0,0.0,0.5,3.667304572999999,0.0,0.0
2050-01-08 04:00:00,8.381707696,4.55,-0.0,0.0,-0.0,0.0,0.5,3.3317076959999996,0.0,0.0
2050-01-08 05:00:00,8.295320325999999,4.8,-0.0,0.0,-0.0,0.0,0.3942181696774192,3.10110215632258,0.0,0.0
2050-01-08 06:00:00,7.479142004,8.25,-0.7708579960000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 07:00:00,7.421823961,13.65,-2.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 08:00:00,5.678065809,13.600000000000001,-2.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 09:00:00,5.164372575000001,13.125,-2.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 10:00:00,5.249195275,13.0,-0.7291420039999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 11:00:00,5.417933779999999,11.875,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 12:00:00,5.42101572,10.925,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 13:00:00,5.469289489,10.825,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 14:00:00,5.402153468000001,9.825,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 15:00:00,5.56938799,9.5,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 16:00:00,6.60110563,9.4,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 17:00:00,8.922333012,6.5,-0.0,2.4223330119999993,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 18:00:00,10.15162746,4.2,-0.0,2.5,-0.0,0.0,0.0,3.45162746,0.0,0.0
2050-01-08 19:00:00,11.347388924,3.75,-0.0,2.5,-0.0,0.0,0.0,5.0973889240000005,0.0,0.0
2050-01-08 20:00:00,11.452175793,4.25,-0.0,1.5776669880000007,-0.0,0.0,0.0,5.624508805,0.0,0.0
2050-01-08 21:00:00,11.106881725,4.5,-0.0,0.0,-0.0,0.0,0.0,6.606881724999999,0.0,0.0
2050-01-08 22:00:00,10.071899129000002,4.3,-0.0,0.0,-0.0,0.0,0.0,5.771899129000002,0.0,0.0
2050-01-08 23:00:00,9.192882151,4.2,-0.0,0.0,-0.0,0.0,0.0,4.992882150999999,0.0,0.0
2050-01-09 00:00:00,8.780504674,4.7,-0.0,0.0,-0.0,0.0,0.5,3.5805046739999993,0.0,0.0
2050-01-09 01:00:00,8.592888033,4.5,-0.0,0.0,-0.0,0.0,0.5,3.5928880329999995,0.0,0.0
2050-01-09 02:00:00,8.407336878999999,4.4,-0.0,0.0,-0.0,0.0,0.5,3.5073368789999986,0.0,0.0
2050-01-09 03:00:00,8.231739715,4.2,-0.0,0.0,-0.0,0.0,0.5,3.5317397149999996,0.0,0.0
2050-01-09 04:00:00,8.158506589,4.75,-0.0,0.0,-0.0,0.0,0.5,2.908506589,0.0,0.0
2050-01-09 05:00:00,8.123687535,4.35,-0.0,0.0,-0.0,0.0,0.3942181696774192,3.3794693653225814,0.0,0.0
2050-01-09 06:00:00,6.93567166,7.6,-0.66432834,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 07:00:00,5.237364974,11.850000000000001,-2.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 08:00:00,4.107854754,13.125,-2.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 09:00:00,3.565378115,13.6,-2.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 10:00:00,3.801639436,13.649999999999999,-0.8356716599999992,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 11:00:00,3.9573219450000003,12.825,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 12:00:00,3.687297228,12.25,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 13:00:00,3.7837692990000003,11.3,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 14:00:00,3.8583000320000003,11.75,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 15:00:00,4.198033654,10.899999999999999,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 16:00:00,5.99417756,9.65,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 17:00:00,8.542999388,8.05,-0.0,0.4929993879999994,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 18:00:00,10.25391222,5.425000000000001,-0.0,2.5,-0.0,0.0,0.0,2.3289122199999994,0.0,0.0
2050-01-09 19:00:00,11.420171695,5.0,-0.0,2.5,-0.0,0.0,0.0,3.9201716950000005,0.0,0.0
2050-01-09 20:00:00,11.454738628,6.35,-0.0,2.5,-0.0,0.0,0.0,2.604738628,0.0,0.0
2050-01-09 21:00:00,11.05671832,6.85,-0.0,1.0070006120000006,-0.0,0.0,0.0,3.1997177079999997,0.0,0.0
2050-01-09 22:00:00,9.937318826999999,6.75,-0.0,0.0,-0.0,0.0,0.0,3.1873188269999986,0.0,0.0
2050-01-09 23:00:00,9.064578142,6.9,-0.0,0.0,-0.0,0.0,0.0,2.164578142,0.0,0.0
2050-01-10 00:00:00,9.061199113999999,7.05,-0.0,0.0,-0.0,0.0,0.5,1.5111991139999992,0.0,0.0
2050-01-10 01:00:00,9.061396013,6.8,-0.0,0.0,-0.0,0.0,0.5,1.7613960129999997,0.0,0.0
2050-01-10 02:00:00,8.990039117,6.7,-0.0,0.0,-0.0,0.0,0.5,1.790039117,0.0,0.0
2050-01-10 03:00:00,8.806573976,6.65,-0.0,0.0,-0.0,0.0,0.5,1.656573975999999,0.0,0.0
2050-01-10 04:00:00,8.768439816999999,6.7,-0.0,0.0,-0.0,0.0,0.5,1.568439816999999,0.0,0.0
2050-01-10 05:00:00,8.938309227,6.85,-0.0,0.0,-0.0,0.0,0.3942181696774192,1.6940910573225807,0.0,0.0
2050-01-10 06:00:00,7.85868621,9.175,-1.3163137900000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-10 07:00:00,6.823605888,10.8,-2.5,0.0,-0.6864076399999952,0.0,0.0,0.0,0.0,0.0
2050-01-10 08:00:00,6.309405078,11.424999999999999,-2.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2050-01-10 09:00:00,6.263180034,11.975,-2.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
